year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,14181602753.003782,4557816343.209528,1165874513.262726,392801362.6533736,156842644.56956154,80022577725.96614,0.0,549644007.2229352,19905293609.476036,80572221733.18907,100477515342.6651
2030,NT,12555770495.14132,8768059856.661608,847134017.0373913,280894595.65479076,111549647.9977529,0.0,0.0,392444243.65254366,22170964368.840317,392444243.65254366,22563408612.49286
2040,DE,4725116151.741794,3810411331.912624,279548353.36296916,477752720.6832969,185255982.1827145,0.0,0.0,663008702.8660114,8815075837.017385,663008702.8660114,9478084539.883396
2040,GA,4725116151.741794,3810411331.912624,279548353.36296916,296988012.3655188,126370850.32515755,0.0,0.0,423358862.69067633,8815075837.017385,423358862.69067633,9238434699.708061
2040,NT,4725116151.741794,3810411331.912624,279548353.36296916,421316451.05798006,172122830.8174569,0.0,0.0,593439281.875437,8815075837.017385,593439281.875437,9408515118.892822
2050,DE,731406419.2196528,2699396814.641494,0.0,546318690.8233193,220847657.8664763,0.0,0.0,767166348.6897956,3430803233.8611465,767166348.6897956,4197969582.550942
2050,GA,731406419.2196528,2699396814.641494,0.0,372477439.9466382,149709805.97406274,0.0,0.0,522187245.92070097,3430803233.8611465,522187245.92070097,3952990479.7818475
All,All,32193895819.106552,19835684346.425255,2292556883.663087,1531779751.7287416,614920912.2626935,80022577725.96614,0.0,2146700663.991435,54322137049.19489,82169278389.95758,136491415439.15247
