year,generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name,extendable,extension_potential,new_capacity,cum_new_capacity,cum_extension_potential,total_capacity
2030,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35592.07124380445,0.0,#f9d002,Solar,True,825.5568082431467,825.5568082431467,1651.1136164862935,1651.1136164862935,3302.227232972587
2040,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35582.07124380445,0.0,#f9d002,Solar,True,825.5568082431467,825.5568082431467,2476.67042472944,2476.67042472944,4127.784041215734
2050,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35572.07124380445,0.0,#f9d002,Solar,True,825.5568082431467,825.5568082431467,3302.227232972587,3302.227232972587,4953.34084945888
2025,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1963.3,925.4960983811582,925.4960983811582,1963.3,4852.096098381158
2030,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1963.3,0.0,925.4960983811582,3926.6,4852.096098381158
2040,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1963.3,0.0,925.4960983811582,5889.9,4852.096098381158
2050,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1963.3,0.0,925.4960983811582,7853.2,4852.096098381158
2025,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,347.4132388573665,347.4132388573665,347.4132388573665,347.4132388573665,1042.2397165720995
2030,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184149.4580148566,0.0,#6895dd,Offshore Wind (AC),True,347.4132388573665,0.0,347.4132388573665,694.826477714733,1042.2397165720995
2040,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184139.4580148566,0.0,#6895dd,Offshore Wind (AC),True,347.4132388573665,0.0,347.4132388573665,1042.2397165720995,1042.2397165720995
2050,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184129.4580148566,0.0,#6895dd,Offshore Wind (AC),True,347.4132388573665,0.0,347.4132388573665,1389.652955429466,1042.2397165720995
2025,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,371.07097303214385,371.0709730321439,371.0709730321439,371.07097303214385,1113.2129190964315
2030,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96075.88801996628,0.0,#235ebc,Onshore Wind,True,371.07097303214385,371.0709730321439,742.1419460642878,742.1419460642877,1484.2838921285756
2040,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96065.88801996628,0.0,#235ebc,Onshore Wind,True,371.07097303214385,371.0709730321439,1113.2129190964317,1113.2129190964315,1855.3548651607193
2050,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96055.88801996628,0.0,#235ebc,Onshore Wind,True,371.07097303214385,0.0,1113.2129190964317,1484.2838921285754,1855.3548651607193
2025,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,55.17912375,55.17912375,55.17912375,55.17912375,165.53737125
2030,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,55.17912375,55.17912375,110.3582475,110.3582475,220.716495
2040,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,55.17912375,0.0,110.3582475,165.53737125,220.716495
2050,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,55.17912375,0.0,110.3582475,220.716495,220.716495
2025,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,265.6034128159603,265.6034128159603,265.6034128159603,265.6034128159603,796.8102384478809
2030,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35592.07124380444,0.0,#f9d002,Solar,True,265.6034128159603,265.6034128159603,531.2068256319207,531.2068256319207,1062.4136512638413
2040,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35582.07124380444,0.0,#f9d002,Solar,True,265.6034128159603,265.6034128159603,796.8102384478809,796.8102384478809,1328.0170640798015
2050,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35572.07124380444,0.0,#f9d002,Solar,True,265.6034128159603,265.6034128159603,1062.4136512638413,1062.4136512638413,1593.6204768957618
2025,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,570.5,570.5,570.5,570.5,1711.5
2030,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,570.5,0.0,570.5,1141.0,1711.5
2040,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,570.5,0.0,570.5,1711.5,1711.5
2050,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,570.5,0.0,570.5,2282.0,1711.5
2025,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,528.0057656221107,528.0057656221107,528.0057656221107,528.0057656221107,1584.0172968663323
2030,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183211.68606825784,0.0,#6895dd,Offshore Wind (AC),True,528.0057656221107,528.0057656221107,1056.0115312442215,1056.0115312442215,2112.023062488443
2040,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183201.68606825784,0.0,#6895dd,Offshore Wind (AC),True,528.0057656221107,528.0057656221107,1584.0172968663323,1584.0172968663323,2640.028828110554
2050,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183191.68606825784,0.0,#6895dd,Offshore Wind (AC),True,528.0057656221107,0.0,1584.0172968663323,2112.023062488443,2640.028828110554
2025,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,770.4064429348762,770.4064429348762,770.4064429348762,770.4064429348762,2311.2193288046283
2030,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,770.4064429348762,770.4064429348762,1540.8128858697523,1540.8128858697523,3081.6257717395047
2040,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,770.4064429348762,0.0,1540.8128858697523,2311.2193288046283,3081.6257717395047
2050,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,770.4064429348762,0.0,1540.8128858697523,3081.6257717395047,3081.6257717395047
2025,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,1184.45,1184.45,1184.45,1184.45,3553.3500000000004
2030,PT1 0 ror,PT1 0,ror,2368.9,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,1184.45,1184.45,2368.9,2368.9,4737.8
2040,PT1 0 ror,PT1 0,ror,2368.9,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,1184.45,0.0,2368.9,3553.3500000000004,4737.8
2050,PT1 0 ror,PT1 0,ror,2368.9,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,1184.45,0.0,2368.9,4737.8,4737.8
2025,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,188.6832005906046,188.6832005906046,188.6832005906046,188.6832005906046,566.0496017718137
2030,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35592.07124380446,0.0,#f9d002,Solar,True,188.6832005906046,188.6832005906046,377.3664011812092,377.3664011812092,754.7328023624184
2040,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35582.07124380446,0.0,#f9d002,Solar,True,188.6832005906046,188.6832005906046,566.0496017718137,566.0496017718137,943.4160029530229
2050,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35572.07124380446,0.0,#f9d002,Solar,True,188.6832005906046,188.6832005906046,754.7328023624184,754.7328023624184,1132.0992035436275
2025,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1502.0,1502.0,1502.0,1502.0,4506.0
2030,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1502.0,1502.0,3004.0,3004.0,6008.0
2040,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1502.0,0.0,3004.0,4506.0,6008.0
2050,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1502.0,0.0,3004.0,6008.0,6008.0
2025,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,1702.088602449294,1702.088602449294,1702.088602449294,1702.088602449294,5106.265807347882
2030,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185552.8946609537,0.0,#6895dd,Offshore Wind (AC),True,1702.088602449294,1702.088602449294,3404.177204898588,3404.177204898588,6808.354409797176
2040,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185542.8946609537,0.0,#6895dd,Offshore Wind (AC),True,1702.088602449294,0.0,3404.177204898588,5106.265807347882,6808.354409797176
2050,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185532.8946609537,0.0,#6895dd,Offshore Wind (AC),True,1702.088602449294,0.0,3404.177204898588,6808.354409797176,6808.354409797176
2025,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,1836.4138947243396,1836.41389472434,1836.41389472434,1836.4138947243396,5509.241684173019
2030,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,1836.4138947243396,1836.41389472434,3672.82778944868,3672.827789448679,7345.655578897359
2040,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,1836.4138947243396,0.0,3672.82778944868,5509.241684173019,7345.655578897359
2050,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,1836.4138947243396,0.0,3672.82778944868,7345.655578897358,7345.655578897359
2025,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,134.8,134.8,134.8,134.8,404.40000000000003
2030,PT1 1 ror,PT1 1,ror,269.6,0.0,299130.22492922953,0.0,#4adbc8,Run of River,True,134.8,134.8,269.6,269.6,539.2
2040,PT1 1 ror,PT1 1,ror,269.6,0.0,299120.22492922953,0.0,#4adbc8,Run of River,True,134.8,0.0,269.6,404.40000000000003,539.2
2050,PT1 1 ror,PT1 1,ror,269.6,0.0,299110.22492922953,0.0,#4adbc8,Run of River,True,134.8,0.0,269.6,539.2,539.2
2025,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,324.03679940939537,324.03679940939537,324.03679940939537,324.03679940939537,972.1103982281861
2030,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35592.07124380446,0.0,#f9d002,Solar,True,324.03679940939537,324.03679940939537,648.0735988187907,648.0735988187907,1296.1471976375815
2040,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35582.07124380446,0.0,#f9d002,Solar,True,324.03679940939537,324.03679940939537,972.1103982281861,972.1103982281861,1620.1839970469769
2050,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35572.07124380446,0.0,#f9d002,Solar,True,324.03679940939537,324.03679940939537,1296.1471976375815,1296.1471976375815,1944.2207964563722
