,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,104.405,385,94.5945945945946,0.744047619047619
1,104.405,146.638,0,0.0,0.0
2,146.638,188.871,0,0.0,0.0
3,188.871,231.103,0,0.0,0.0
4,231.103,273.336,0,0.0,0.0
5,273.336,315.569,0,0.0,0.0
6,315.569,357.802,0,0.0,0.0
7,357.802,400.034,0,0.0,0.0
8,400.034,442.267,0,0.0,0.0
9,442.267,484.5,0,0.0,0.0
10,484.5,526.732,0,0.0,0.0
11,526.732,568.965,0,0.0,0.0
12,568.965,611.198,0,0.0,0.0
13,611.198,653.431,0,0.0,0.0
14,653.431,695.663,4,0.9828009828009828,0.007730364873222016
15,695.663,737.896,7,1.71990171990172,0.013528138528138528
16,737.896,780.129,0,0.0,0.0
17,780.129,822.362,0,0.0,0.0
18,822.362,864.594,0,0.0,0.0
19,864.594,906.827,0,0.0,0.0
20,906.827,949.06,0,0.0,0.0
21,949.06,991.292,0,0.0,0.0
22,991.292,1033.525,0,0.0,0.0
23,1033.525,1075.758,0,0.0,0.0
24,1075.758,1117.991,0,0.0,0.0
25,1117.991,1160.223,0,0.0,0.0
26,1160.223,1202.456,0,0.0,0.0
27,1202.456,1244.689,0,0.0,0.0
28,1244.689,1286.922,0,0.0,0.0
29,1286.922,1329.154,0,0.0,0.0
30,1329.154,1371.387,0,0.0,0.0
31,1371.387,1413.62,0,0.0,0.0
32,1413.62,1455.852,0,0.0,0.0
33,1455.852,1498.085,0,0.0,0.0
34,1498.085,1540.318,0,0.0,0.0
35,1540.318,1582.551,0,0.0,0.0
36,1582.551,1624.783,0,0.0,0.0
37,1624.783,1667.016,0,0.0,0.0
38,1667.016,1709.249,0,0.0,0.0
39,1709.249,1751.482,0,0.0,0.0
40,1751.482,1793.714,0,0.0,0.0
41,1793.714,1835.947,0,0.0,0.0
42,1835.947,1878.18,0,0.0,0.0
43,1878.18,1920.412,0,0.0,0.0
44,1920.412,1962.645,0,0.0,0.0
45,1962.645,2004.878,0,0.0,0.0
46,2004.878,2047.111,0,0.0,0.0
47,2047.111,2089.343,0,0.0,0.0
48,2089.343,2131.576,0,0.0,0.0
49,2131.576,2173.809,0,0.0,0.0
50,2173.809,2216.042,0,0.0,0.0
51,2216.042,2258.274,0,0.0,0.0
52,2258.274,2300.507,0,0.0,0.0
53,2300.507,2342.74,0,0.0,0.0
54,2342.74,2384.972,0,0.0,0.0
55,2384.972,2427.205,0,0.0,0.0
56,2427.205,2469.438,0,0.0,0.0
57,2469.438,2511.671,0,0.0,0.0
58,2511.671,2553.903,0,0.0,0.0
59,2553.903,2596.136,0,0.0,0.0
60,2596.136,2638.369,0,0.0,0.0
61,2638.369,2680.602,0,0.0,0.0
62,2680.602,2722.834,0,0.0,0.0
63,2722.834,2765.067,0,0.0,0.0
64,2765.067,2807.3,0,0.0,0.0
65,2807.3,2849.532,0,0.0,0.0
66,2849.532,2891.765,0,0.0,0.0
67,2891.765,2933.998,0,0.0,0.0
68,2933.998,2976.231,0,0.0,0.0
69,2976.231,3018.463,0,0.0,0.0
70,3018.463,3060.696,0,0.0,0.0
71,3060.696,3102.929,0,0.0,0.0
72,3102.929,3145.162,0,0.0,0.0
73,3145.162,3187.394,0,0.0,0.0
74,3187.394,3229.627,0,0.0,0.0
75,3229.627,3271.86,0,0.0,0.0
76,3271.86,3314.092,0,0.0,0.0
77,3314.092,3356.325,0,0.0,0.0
78,3356.325,3398.558,0,0.0,0.0
79,3398.558,3440.791,0,0.0,0.0
80,3440.791,3483.023,0,0.0,0.0
81,3483.023,3525.256,0,0.0,0.0
82,3525.256,3567.489,0,0.0,0.0
83,3567.489,3609.721,0,0.0,0.0
84,3609.721,3651.954,0,0.0,0.0
85,3651.954,3694.187,0,0.0,0.0
86,3694.187,3736.42,0,0.0,0.0
87,3736.42,3778.652,0,0.0,0.0
88,3778.652,3820.885,0,0.0,0.0
89,3820.885,3863.118,0,0.0,0.0
90,3863.118,3905.351,0,0.0,0.0
91,3905.351,3947.583,0,0.0,0.0
92,3947.583,3989.816,0,0.0,0.0
93,3989.816,4032.049,0,0.0,0.0
94,4032.049,4074.281,1,0.2457002457002457,0.001932591218305504
95,4074.281,4116.514,1,0.2457002457002457,0.001932591218305504
96,4116.514,4158.747,2,0.4914004914004914,0.003865182436611008
97,4158.747,4200.98,4,0.9828009828009828,0.007730364873222016
98,4200.98,4243.212,2,0.4914004914004914,0.003865182436611008
99,4243.212,4285.445,1,0.2457002457002457,0.001932591218305504
