,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,104.405,385,94.5945945945946,0.744047619047619
15,695.663,737.896,7,1.71990171990172,0.013528138528138528
14,653.431,695.663,4,0.9828009828009828,0.007730364873222016
97,4158.747,4200.98,4,0.9828009828009828,0.007730364873222016
98,4200.98,4243.212,2,0.4914004914004914,0.003865182436611008
96,4116.514,4158.747,2,0.4914004914004914,0.003865182436611008
95,4074.281,4116.514,1,0.2457002457002457,0.001932591218305504
94,4032.049,4074.281,1,0.2457002457002457,0.001932591218305504
99,4243.212,4285.445,1,0.2457002457002457,0.001932591218305504
9,442.267,484.5,0,0.0,0.0
