,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,68.416,131.232,1195,90.80547112462007,1.1547232529375386
1,131.232,194.048,77,5.851063829787234,0.0744047619047619
2,194.048,256.864,0,0.0,0.0
3,256.864,319.68,0,0.0,0.0
4,319.68,382.496,0,0.0,0.0
5,382.496,445.312,0,0.0,0.0
6,445.312,508.127,0,0.0,0.0
7,508.127,570.943,0,0.0,0.0
8,570.943,633.759,0,0.0,0.0
9,633.759,696.575,0,0.0,0.0
10,696.575,759.391,0,0.0,0.0
11,759.391,822.207,0,0.0,0.0
12,822.207,885.022,0,0.0,0.0
13,885.022,947.838,0,0.0,0.0
14,947.838,1010.654,0,0.0,0.0
15,1010.654,1073.47,0,0.0,0.0
16,1073.47,1136.286,0,0.0,0.0
17,1136.286,1199.102,0,0.0,0.0
18,1199.102,1261.918,0,0.0,0.0
19,1261.918,1324.733,0,0.0,0.0
20,1324.733,1387.549,0,0.0,0.0
21,1387.549,1450.365,0,0.0,0.0
22,1450.365,1513.181,0,0.0,0.0
23,1513.181,1575.997,0,0.0,0.0
24,1575.997,1638.812,0,0.0,0.0
25,1638.812,1701.628,0,0.0,0.0
26,1701.628,1764.444,0,0.0,0.0
27,1764.444,1827.26,0,0.0,0.0
28,1827.26,1890.076,0,0.0,0.0
29,1890.076,1952.892,0,0.0,0.0
30,1952.892,2015.708,0,0.0,0.0
31,2015.708,2078.523,0,0.0,0.0
32,2078.523,2141.339,0,0.0,0.0
33,2141.339,2204.155,0,0.0,0.0
34,2204.155,2266.971,0,0.0,0.0
35,2266.971,2329.787,0,0.0,0.0
36,2329.787,2392.602,0,0.0,0.0
37,2392.602,2455.418,0,0.0,0.0
38,2455.418,2518.234,0,0.0,0.0
39,2518.234,2581.05,0,0.0,0.0
40,2581.05,2643.866,0,0.0,0.0
41,2643.866,2706.682,0,0.0,0.0
42,2706.682,2769.498,0,0.0,0.0
43,2769.498,2832.313,0,0.0,0.0
44,2832.313,2895.129,0,0.0,0.0
45,2895.129,2957.945,0,0.0,0.0
46,2957.945,3020.761,0,0.0,0.0
47,3020.761,3083.577,0,0.0,0.0
48,3083.577,3146.392,0,0.0,0.0
49,3146.392,3209.208,0,0.0,0.0
50,3209.208,3272.024,0,0.0,0.0
51,3272.024,3334.84,0,0.0,0.0
52,3334.84,3397.656,0,0.0,0.0
53,3397.656,3460.472,0,0.0,0.0
54,3460.472,3523.288,0,0.0,0.0
55,3523.288,3586.103,0,0.0,0.0
56,3586.103,3648.919,0,0.0,0.0
57,3648.919,3711.735,0,0.0,0.0
58,3711.735,3774.551,0,0.0,0.0
59,3774.551,3837.367,0,0.0,0.0
60,3837.367,3900.182,0,0.0,0.0
61,3900.182,3962.998,0,0.0,0.0
62,3962.998,4025.814,0,0.0,0.0
63,4025.814,4088.63,0,0.0,0.0
64,4088.63,4151.446,0,0.0,0.0
65,4151.446,4214.262,0,0.0,0.0
66,4214.262,4277.078,0,0.0,0.0
67,4277.078,4339.893,0,0.0,0.0
68,4339.893,4402.709,0,0.0,0.0
69,4402.709,4465.525,0,0.0,0.0
70,4465.525,4528.341,0,0.0,0.0
71,4528.341,4591.157,0,0.0,0.0
72,4591.157,4653.972,0,0.0,0.0
73,4653.972,4716.788,0,0.0,0.0
74,4716.788,4779.604,0,0.0,0.0
75,4779.604,4842.42,0,0.0,0.0
76,4842.42,4905.236,0,0.0,0.0
77,4905.236,4968.052,0,0.0,0.0
78,4968.052,5030.868,0,0.0,0.0
79,5030.868,5093.683,0,0.0,0.0
80,5093.683,5156.499,0,0.0,0.0
81,5156.499,5219.315,0,0.0,0.0
82,5219.315,5282.131,0,0.0,0.0
83,5282.131,5344.947,0,0.0,0.0
84,5344.947,5407.762,0,0.0,0.0
85,5407.762,5470.578,0,0.0,0.0
86,5470.578,5533.394,0,0.0,0.0
87,5533.394,5596.21,0,0.0,0.0
88,5596.21,5659.026,0,0.0,0.0
89,5659.026,5721.842,0,0.0,0.0
90,5721.842,5784.658,0,0.0,0.0
91,5784.658,5847.473,0,0.0,0.0
92,5847.473,5910.289,0,0.0,0.0
93,5910.289,5973.105,0,0.0,0.0
94,5973.105,6035.921,2,0.1519756838905775,0.001932591218305504
95,6035.921,6098.737,3,0.22796352583586624,0.0028988868274582563
96,6098.737,6161.552,8,0.60790273556231,0.007730364873222016
97,6161.552,6224.368,11,0.8358662613981762,0.010629251700680272
98,6224.368,6287.184,9,0.6838905775075987,0.008696660482374767
99,6287.184,6350.0,11,0.8358662613981762,0.010629251700680272
