,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,68.416,131.232,1195,90.80547112462007,1.1547232529375386
1,131.232,194.048,77,5.851063829787234,0.0744047619047619
97,6161.552,6224.368,11,0.8358662613981762,0.010629251700680272
99,6287.184,6350.0,11,0.8358662613981762,0.010629251700680272
98,6224.368,6287.184,9,0.6838905775075987,0.008696660482374767
96,6098.737,6161.552,8,0.60790273556231,0.007730364873222016
95,6035.921,6098.737,3,0.22796352583586624,0.0028988868274582563
94,5973.105,6035.921,2,0.1519756838905775,0.001932591218305504
4,319.68,382.496,0,0.0,0.0
63,4025.814,4088.63,0,0.0,0.0
