year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,53.00606751168542,52.200981032640456,52.83001969803141,52.36384673591577,52.79060786798461,52.93509207084729,53.47553552043868,53.43249666930181,53.33439226588301,53.22938462490996,53.80291035484187
2030,NT,47.01298019436,46.697014131448995,47.12134091630816,46.8982584763491,47.28175621105139,47.40987886027806,47.69710392583166,47.855365792192956,47.571212255641676,47.8410993250495,48.29148269240641
2040,DE,48.64242612697839,48.43428220758757,48.91483034224174,48.61006706276349,49.008308504931605,49.14036164995005,49.51250751739262,49.60210906358806,49.38182427347175,49.54060815946782,49.927827645367685
2040,GA,44.89223146343724,44.56584747599228,45.02966686027886,44.72493661827784,45.093594516322995,45.212847896590695,45.57987226626174,45.637690426814125,45.459568814388255,45.57706703244123,45.92721809858527
2040,NT,48.24266548495976,47.998182536082744,48.48003111388281,48.17236149073354,48.56789264172344,48.69788107986932,49.07239559403414,49.15547072478199,48.94287398091559,49.09156016748325,49.47406080503801
2050,DE,67.7081796612335,67.86192376695448,68.45890745867939,68.10885138351061,68.66610362939011,68.85027685209931,69.295388373144,69.49722848609792,69.11249031071334,69.48633266257204,70.06142754054247
2050,GA,45.757144368753316,45.545144847402604,46.015357944114406,45.702131263461204,46.08150703966134,46.20070281868613,46.57760724472875,46.63482772779347,46.45467037253186,46.597877394958516,46.9614299068033
