,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,83.37599999999999,109.783,454,57.10691823899371,0.4386982065553494
1,109.783,136.19,242,30.440251572327043,0.233843537414966
45,1271.681,1298.088,35,4.40251572327044,0.03382034632034632
99,2697.647,2724.053,16,2.0125786163522013,0.015460729746444033
98,2671.24,2697.647,14,1.7610062893081762,0.013528138528138528
46,1298.088,1324.495,10,1.257861635220126,0.00966295609152752
97,2644.833,2671.24,7,0.8805031446540881,0.006764069264069264
47,1324.495,1350.902,5,0.628930817610063,0.00483147804576376
44,1245.274,1271.681,5,0.628930817610063,0.00483147804576376
96,2618.426,2644.833,3,0.37735849056603776,0.0028988868274582563
