Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22528123221.74689,,733.5837421417236,154.93763899803162,734.4108502864838,889.3484892845154,1895688,1440348,3869565,0,0,0,2
EV,22222779621.98318,,297.84975814819336,80.14265251159668,298.21044731140137,378.3530998229981,632328,823312,2150346,0,0,0,2
EEV,24261756521.10353,,20.725011110305783,156.07613348960876,21.58600735664368,177.66214084625244,1895688,1440348,3869565,0,0,0,2
EVPI,22293466738.105164,,299.25520666440326,96.07554129759471,299.8386009136836,395.91414221127826,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1008403597.3700581,,13.82257870312965,5.592557774951691,13.765525754112007,10.50328679749077,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
