year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,7950137212.875914,,140375314.1470575,1834842606.436652,769287071.3987128,0.0,0.0,2604129677.835365,8090512527.022971,2604129677.835365,10694642204.858335
2030,NT,3099837957.0571976,,0.0,1300924847.9490294,547164802.5877852,0.0,0.0,1848089650.5368147,3099837957.0571976,1848089650.5368147,4947927607.594012
2040,DE,736597722.1101904,,0.0,2221985466.574074,948917943.651612,0.0,0.0,3170903410.225686,736597722.1101904,3170903410.225686,3907501132.3358765
2040,GA,736597722.1101904,,0.0,1567886867.6588187,666342213.6982439,0.0,0.0,2234229081.3570623,736597722.1101904,2234229081.3570623,2970826803.4672527
2040,NT,736597722.1101904,,0.0,2069268086.4109082,883720410.23804,0.0,0.0,2952988496.648948,736597722.1101904,2952988496.648948,3689586218.7591386
2050,DE,0.0,,0.0,2781063596.3560715,1189551203.3054552,224301909.6581686,0.0,3970614799.6615267,0.0,4194916709.3196955,4194916709.3196955
2050,GA,0.0,,0.0,1952073555.8830495,833405134.3546121,0.0,0.0,2785478690.2376614,0.0,2785478690.2376614,2785478690.2376614
All,All,11786572892.0433,0.0,140375314.1470575,7455382837.386509,3160923565.3458304,112150954.8290843,0.0,10616306402.73234,11926948206.190357,10728457357.561424,22655405563.75178
