year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,192912.81713965908,110165.48184309347,11,7,10872222656.581367,272523545.2656907,12569859.406820502,1005588752.54564,1958727390.5431468,2964316143.088787,13836538799.670155
2030,192912.81713965908,35162.200945150995,11,3,1841453251.588076,292261236.02538776,10332749.655367192,826619972.4293754,1654785672.9873679,2481405645.4167433,4322858897.00482
2040,192912.81713965908,25414.038546077332,11,2,904792410.9102376,347830370.0841367,14783196.246551653,1182655699.7241323,2377022537.3574824,3559678237.081615,4464470647.991853
2050,192912.81713965908,0.0,11,0,0.0,370192204.3866811,18161501.911878463,1452920152.950277,2917116537.8128347,4370036690.763112,4370036690.763112
