year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,272523545.2656907,12569859.406820502,1005588752.54564,1958727390.5431468,2964316143.088787
2030,NT,292261236.02538776,10332749.655367192,826619972.4293754,1654785672.9873679,2481405645.4167433
2040,DE,363671184.06204104,17071418.228362728,1365713458.2690182,2719016119.167988,4084729577.437006
2040,GA,324503442.10949373,11519458.741293019,921556699.3034415,1887460281.4194071,2809016980.7228484
2040,NT,355316484.0808755,15758711.769999215,1260696941.5999372,2524591211.485053,3785288153.08499
2050,DE,391854296.58092153,21596495.79521747,1727719663.6173978,3455292972.257972,5183012635.875369
2050,GA,348530112.1924407,14726508.028539456,1178120642.2831564,2378940103.3676977,3557060745.6508546
