year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,4925200930.514214,360217790.2670679,650375.2510728927,1341437.872575161,0.0,257971.2422295144,5287668505.147159
2030,4113424365.141263,240920210.64053902,740062.7570847783,1572184.3525737051,0.0,343961.6563060192,4357000784.547767
2040,5129914544.1159725,426629208.16035396,832625.449968737,1880563.8033191694,0.0,429952.070382524,5559686893.599996
2050,5468906135.545316,493289690.4980317,838365.8952829199,1988010.735781236,0.0,515942.4844590288,5965538145.158871
