Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
43483719242.2633,,1033.2283980846405,222.97523546218872,1034.3123614788055,1257.2875969409943,3258416,2960508,7782901,0,0,0,2
