year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,124092078.26423974,5792.004312046468,40180800.37065832,73104607.40082392,15130152.62365348,29131692.362209402,281645123.0258969
2030,101426770.6876088,3861.3362080309785,49213240.6147366,90645458.58311905,20173536.831537973,38842256.48294587,300305124.5361563
2040,117620470.2645636,265074.5202609881,57940847.074376896,109514905.50933732,25011298.952949245,48552820.60368233,358905416.92517036
2050,123658112.68187338,1680406.0654696166,59550609.0193667,114758452.74232952,25011298.952949245,58263384.724418804,382922264.18640727
