,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,86.036,642,92.1090387374462,1.2407235621521335
98,2400.783,2424.647,20,2.8694404591104736,0.03865182436611008
97,2376.92,2400.783,13,1.8651362984218076,0.02512368583797155
99,2424.647,2448.51,10,1.4347202295552368,0.01932591218305504
96,2353.057,2376.92,6,0.860832137733142,0.011595547309833025
95,2329.193,2353.057,5,0.7173601147776184,0.00966295609152752
94,2305.33,2329.193,1,0.1434720229555237,0.001932591218305504
4,157.626,181.489,0,0.0,0.0
63,1565.565,1589.429,0,0.0,0.0
72,1780.336,1804.199,0,0.0,0.0
