,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,86.036,642,92.1090387374462,1.2407235621521335
1,86.036,109.899,0,0.0,0.0
2,109.899,133.763,0,0.0,0.0
3,133.763,157.626,0,0.0,0.0
4,157.626,181.489,0,0.0,0.0
5,181.489,205.353,0,0.0,0.0
6,205.353,229.216,0,0.0,0.0
7,229.216,253.079,0,0.0,0.0
8,253.079,276.943,0,0.0,0.0
9,276.943,300.806,0,0.0,0.0
10,300.806,324.67,0,0.0,0.0
11,324.67,348.533,0,0.0,0.0
12,348.533,372.396,0,0.0,0.0
13,372.396,396.26,0,0.0,0.0
14,396.26,420.123,0,0.0,0.0
15,420.123,443.986,0,0.0,0.0
16,443.986,467.85,0,0.0,0.0
17,467.85,491.713,0,0.0,0.0
18,491.713,515.577,0,0.0,0.0
19,515.577,539.44,0,0.0,0.0
20,539.44,563.303,0,0.0,0.0
21,563.303,587.167,0,0.0,0.0
22,587.167,611.03,0,0.0,0.0
23,611.03,634.893,0,0.0,0.0
24,634.893,658.757,0,0.0,0.0
25,658.757,682.62,0,0.0,0.0
26,682.62,706.484,0,0.0,0.0
27,706.484,730.347,0,0.0,0.0
28,730.347,754.21,0,0.0,0.0
29,754.21,778.074,0,0.0,0.0
30,778.074,801.937,0,0.0,0.0
31,801.937,825.8,0,0.0,0.0
32,825.8,849.664,0,0.0,0.0
33,849.664,873.527,0,0.0,0.0
34,873.527,897.391,0,0.0,0.0
35,897.391,921.254,0,0.0,0.0
36,921.254,945.117,0,0.0,0.0
37,945.117,968.981,0,0.0,0.0
38,968.981,992.844,0,0.0,0.0
39,992.844,1016.707,0,0.0,0.0
40,1016.707,1040.571,0,0.0,0.0
41,1040.571,1064.434,0,0.0,0.0
42,1064.434,1088.298,0,0.0,0.0
43,1088.298,1112.161,0,0.0,0.0
44,1112.161,1136.024,0,0.0,0.0
45,1136.024,1159.888,0,0.0,0.0
46,1159.888,1183.751,0,0.0,0.0
47,1183.751,1207.614,0,0.0,0.0
48,1207.614,1231.478,0,0.0,0.0
49,1231.478,1255.341,0,0.0,0.0
50,1255.341,1279.205,0,0.0,0.0
51,1279.205,1303.068,0,0.0,0.0
52,1303.068,1326.931,0,0.0,0.0
53,1326.931,1350.795,0,0.0,0.0
54,1350.795,1374.658,0,0.0,0.0
55,1374.658,1398.521,0,0.0,0.0
56,1398.521,1422.385,0,0.0,0.0
57,1422.385,1446.248,0,0.0,0.0
58,1446.248,1470.112,0,0.0,0.0
59,1470.112,1493.975,0,0.0,0.0
60,1493.975,1517.838,0,0.0,0.0
61,1517.838,1541.702,0,0.0,0.0
62,1541.702,1565.565,0,0.0,0.0
63,1565.565,1589.429,0,0.0,0.0
64,1589.429,1613.292,0,0.0,0.0
65,1613.292,1637.155,0,0.0,0.0
66,1637.155,1661.019,0,0.0,0.0
67,1661.019,1684.882,0,0.0,0.0
68,1684.882,1708.745,0,0.0,0.0
69,1708.745,1732.609,0,0.0,0.0
70,1732.609,1756.472,0,0.0,0.0
71,1756.472,1780.336,0,0.0,0.0
72,1780.336,1804.199,0,0.0,0.0
73,1804.199,1828.062,0,0.0,0.0
74,1828.062,1851.926,0,0.0,0.0
75,1851.926,1875.789,0,0.0,0.0
76,1875.789,1899.652,0,0.0,0.0
77,1899.652,1923.516,0,0.0,0.0
78,1923.516,1947.379,0,0.0,0.0
79,1947.379,1971.243,0,0.0,0.0
80,1971.243,1995.106,0,0.0,0.0
81,1995.106,2018.969,0,0.0,0.0
82,2018.969,2042.833,0,0.0,0.0
83,2042.833,2066.696,0,0.0,0.0
84,2066.696,2090.559,0,0.0,0.0
85,2090.559,2114.423,0,0.0,0.0
86,2114.423,2138.286,0,0.0,0.0
87,2138.286,2162.15,0,0.0,0.0
88,2162.15,2186.013,0,0.0,0.0
89,2186.013,2209.876,0,0.0,0.0
90,2209.876,2233.74,0,0.0,0.0
91,2233.74,2257.603,0,0.0,0.0
92,2257.603,2281.466,0,0.0,0.0
93,2281.466,2305.33,0,0.0,0.0
94,2305.33,2329.193,1,0.1434720229555237,0.001932591218305504
95,2329.193,2353.057,5,0.7173601147776184,0.00966295609152752
96,2353.057,2376.92,6,0.860832137733142,0.011595547309833025
97,2376.92,2400.783,13,1.8651362984218076,0.02512368583797155
98,2400.783,2424.647,20,2.8694404591104736,0.03865182436611008
99,2424.647,2448.51,10,1.4347202295552368,0.01932591218305504
