Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
25795081168.34208,,467.75054001808167,155.46867108345032,468.7018315792084,624.1705026626587,1895688,1440348,3869565,0,0,0,2
