year,scenario,utilization_rate,congestion_rate
2025,NT,0.6464304302965551,0.5199718045112782
2030,NT,0.6465015603150628,0.5153508771929824
2040,DE,0.6615291378687379,0.5162907268170427
2040,GA,0.6534552373140803,0.5162907268170427
2040,NT,0.6599854232029467,0.5149592731829574
2050,DE,0.6663989745492476,0.5156641604010025
2050,GA,0.6586056832177302,0.5155858395989975
