year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,46858133.80711235,10693836.399533205,67317819.60093269,82396764.46908972,4195183.521741388,61108559.401308954,272570297.1997183
2030,NT,43083286.781031005,8969399.658633906,58583540.45247053,80348326.51651613,4195183.521741388,96961855.57141234,292141592.5018053
2040,DE,22018782.634327672,5146493.187294543,19044989.631697617,29695639.69305391,1398394.5072471295,43790830.613531254,121095130.26715213
2040,GA,16331543.529541504,3276600.178596879,17623984.121179305,27600745.691392787,1398394.5072471295,41732404.92640341,107963672.95436102
2040,NT,20799989.610004477,4676634.463593431,18788647.532810394,29224727.691338774,1398394.5072471295,43397659.096987225,118286052.90198144
2050,DE,38253225.740486756,9290395.782959122,29932755.57974623,47820717.36235438,2097591.760870694,68157063.32293022,195551749.5493474
2050,GA,28041916.415993057,5604372.676236266,28247087.427141536,43834391.98676328,2097591.760870694,65984803.09598245,173810163.36298728
