Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
24883023780.20711,,1.3360002040863037,9.563621520996094,1.3655929565429688,10.929214477539062,86800,60106,164177,0,0,0,2
