,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,67.945,978,18.74281333844385,1.8900742115027829
1,67.945,73.718,852,16.32809505557685,1.6465677179962894
4,85.263,91.035,532,10.195477194327328,1.0281385281385282
5,91.035,96.808,483,9.256420084323496,0.9334415584415584
2,73.718,79.49,462,8.853967037178997,0.8928571428571428
3,79.49,85.263,458,8.777309313913378,0.8851267779839208
7,102.58,108.353,215,4.120352625527022,0.41550711193568335
6,96.808,102.58,157,3.008815638175546,0.30341682127396413
9,114.125,119.898,146,2.798006899195094,0.2821583178726036
30,235.349,241.121,128,2.4530471444998083,0.24737167594310452
