,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,67.945,978,18.74281333844385,1.8900742115027829
1,67.945,73.718,852,16.32809505557685,1.6465677179962894
2,73.718,79.49,462,8.853967037178997,0.8928571428571428
3,79.49,85.263,458,8.777309313913378,0.8851267779839208
4,85.263,91.035,532,10.195477194327328,1.0281385281385282
5,91.035,96.808,483,9.256420084323496,0.9334415584415584
6,96.808,102.58,157,3.008815638175546,0.30341682127396413
7,102.58,108.353,215,4.120352625527022,0.41550711193568335
8,108.353,114.125,112,2.146416251437332,0.21645021645021645
9,114.125,119.898,146,2.798006899195094,0.2821583178726036
10,119.898,125.67,115,2.203909543886547,0.22224799010513296
11,125.67,131.443,48,0.9198926791874281,0.0927643784786642
12,131.443,137.215,2,0.038328861632809505,0.003865182436611008
13,137.215,142.988,9,0.17247987734764278,0.017393320964749534
14,142.988,148.761,9,0.17247987734764278,0.017393320964749534
15,148.761,154.533,79,1.5139900344959756,0.1526747062461348
16,154.533,160.306,0,0.0,0.0
17,160.306,166.078,9,0.17247987734764278,0.017393320964749534
18,166.078,171.851,79,1.5139900344959756,0.1526747062461348
19,171.851,177.623,0,0.0,0.0
20,177.623,183.396,0,0.0,0.0
21,183.396,189.168,0,0.0,0.0
22,189.168,194.941,0,0.0,0.0
23,194.941,200.713,0,0.0,0.0
24,200.713,206.486,1,0.019164430816404752,0.001932591218305504
25,206.486,212.259,62,1.1881947106170947,0.11982065553494126
26,212.259,218.031,14,0.2683020314296665,0.027056277056277056
27,218.031,223.804,0,0.0,0.0
28,223.804,229.576,2,0.038328861632809505,0.003865182436611008
29,229.576,235.349,73,1.399003449597547,0.1410791589363018
30,235.349,241.121,128,2.4530471444998083,0.24737167594310452
31,241.121,246.894,28,0.536604062859333,0.05411255411255411
32,246.894,252.666,0,0.0,0.0
33,252.666,258.439,0,0.0,0.0
34,258.439,264.211,7,0.13415101571483326,0.013528138528138528
35,264.211,269.984,35,0.6707550785741663,0.06764069264069264
36,269.984,275.756,35,0.6707550785741663,0.06764069264069264
37,275.756,281.529,0,0.0,0.0
38,281.529,287.302,0,0.0,0.0
39,287.302,293.074,0,0.0,0.0
40,293.074,298.847,0,0.0,0.0
41,298.847,304.619,0,0.0,0.0
42,304.619,310.392,0,0.0,0.0
43,310.392,316.164,0,0.0,0.0
44,316.164,321.937,0,0.0,0.0
45,321.937,327.709,0,0.0,0.0
46,327.709,333.482,0,0.0,0.0
47,333.482,339.254,0,0.0,0.0
48,339.254,345.027,0,0.0,0.0
49,345.027,350.8,0,0.0,0.0
50,350.8,356.572,0,0.0,0.0
51,356.572,362.345,0,0.0,0.0
52,362.345,368.117,0,0.0,0.0
53,368.117,373.89,0,0.0,0.0
54,373.89,379.662,0,0.0,0.0
55,379.662,385.435,0,0.0,0.0
56,385.435,391.207,0,0.0,0.0
57,391.207,396.98,0,0.0,0.0
58,396.98,402.752,0,0.0,0.0
59,402.752,408.525,0,0.0,0.0
60,408.525,414.297,0,0.0,0.0
61,414.297,420.07,0,0.0,0.0
62,420.07,425.843,0,0.0,0.0
63,425.843,431.615,0,0.0,0.0
64,431.615,437.388,0,0.0,0.0
65,437.388,443.16,0,0.0,0.0
66,443.16,448.933,0,0.0,0.0
67,448.933,454.705,0,0.0,0.0
68,454.705,460.478,0,0.0,0.0
69,460.478,466.25,0,0.0,0.0
70,466.25,472.023,0,0.0,0.0
71,472.023,477.795,0,0.0,0.0
72,477.795,483.568,0,0.0,0.0
73,483.568,489.341,0,0.0,0.0
74,489.341,495.113,0,0.0,0.0
75,495.113,500.886,0,0.0,0.0
76,500.886,506.658,0,0.0,0.0
77,506.658,512.431,0,0.0,0.0
78,512.431,518.203,0,0.0,0.0
79,518.203,523.976,0,0.0,0.0
80,523.976,529.748,0,0.0,0.0
81,529.748,535.521,0,0.0,0.0
82,535.521,541.293,0,0.0,0.0
83,541.293,547.066,0,0.0,0.0
84,547.066,552.838,0,0.0,0.0
85,552.838,558.611,4,0.07665772326561901,0.007730364873222016
86,558.611,564.384,4,0.07665772326561901,0.007730364873222016
87,564.384,570.156,4,0.07665772326561901,0.007730364873222016
88,570.156,575.929,16,0.30663089306247604,0.030921459492888066
89,575.929,581.701,8,0.15331544653123802,0.015460729746444033
90,581.701,587.474,4,0.07665772326561901,0.007730364873222016
91,587.474,593.246,4,0.07665772326561901,0.007730364873222016
92,593.246,599.019,0,0.0,0.0
93,599.019,604.791,0,0.0,0.0
94,604.791,610.564,4,0.07665772326561901,0.007730364873222016
95,610.564,616.336,8,0.15331544653123802,0.015460729746444033
96,616.336,622.109,8,0.15331544653123802,0.015460729746444033
97,622.109,627.882,12,0.22997316979685703,0.02319109461966605
98,627.882,633.654,8,0.15331544653123802,0.015460729746444033
99,633.654,639.427,4,0.07665772326561901,0.007730364873222016
