Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
27942634873.39989,,1256.1696648597717,168.3972291946411,1257.1484515666962,1425.5456807613373,1895688,2094988,5506165,0,0,0,2
