year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,192912.81713965908,106630.3467583113,51,30,11764772068.201548,273727896.6935196,5881599.171358527,470527933.7086822,1152615018.4007854,1623142952.1094677,13387915020.311016
2030,192912.81713965908,47769.676021262996,51,17,3675338994.9884458,293253768.21661144,4183111.7999157025,334648943.9932562,823122860.7125503,1157771804.7058065,4833110799.694252
2040,192912.81713965908,25174.92327028881,51,8,1603697650.787005,350008776.80407697,6080920.219831283,486473617.5865027,1127093322.071273,1613566939.6577756,3217264590.4447803
2050,192912.81713965908,0.0,51,0,0.0,373116355.7340128,6947952.447010178,555836195.7608142,1331599697.2032702,1887435892.9640844,1887435892.9640844
