year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,2331.96798262145,11,1,230929494.10333577,29407995.856792632,5881599.171358527,1149782814.2222114,470527933.7086822,1620310747.9308937,1851240242.0342295
2025,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,offwind-ac,27469.304443667334,21668.467659028996,9,6,4000193178.103432,47391355.78929558,0.0,710870.3368394335,0.0,710870.3368394335,4000904048.4402714
2025,onwind,64079.00668944659,51644.85607558352,11,8,4962341857.685795,107026090.48504336,0.0,1605391.3572756485,0.0,1605391.3572756485,4963947249.043071
2025,ror,5571.016495,5571.016495,4,4,1666515127.3987482,38308206.11648513,0.0,0.0,0.0,0.0,1666515127.3987482
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,905308353.3946967
2030,CCGT,60900.664000000004,0.0,11,0,0.0,20915558.999578513,4183111.7999157025,820056334.0398974,334648943.9932562,1154705278.0331538,1154705278.0331538
2030,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,offwind-ac,27469.304443667334,5750.206760447316,9,2,1056530739.6118048,46484141.41809566,0.0,697262.1212714349,0.0,697262.1212714349,1057228001.7330763
2030,onwind,64079.00668944659,16021.999254519476,11,2,1539488026.2257419,104207085.2631679,0.0,1563106.278947516,0.0,1563106.278947516,1541051132.5046895
2030,ror,5571.016495,583.4314602188699,4,2,174527818.24066156,41031155.29239256,0.0,0.0,0.0,0.0,174527818.24066156
2030,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,80615827.24337682,0.0,806158.2724337683,0.0,806158.2724337683,905598569.1826714
2040,CCGT,60900.664000000004,0.0,11,0,0.0,27340874.816909313,5468174.963381862,1072583164.7361087,437453997.070549,1510037161.8066578,1510037161.8066578
2040,coal,9478.786965467825,0.0,5,0,0.0,1802191.9307335902,612745.2564494207,50816351.259018354,49019620.51595366,99835971.774972,99835971.774972
2040,offwind-ac,27469.304443667334,1642.1091986128977,9,1,302209708.0976338,53022784.53133167,0.0,795341.7679699751,0.0,795341.7679699751,303005049.86560374
2040,onwind,64079.00668944659,7666.034391617716,11,1,736597722.1101904,126066978.2173979,0.0,1891004.673260965,0.0,1891004.673260965,738488726.7834513
2040,ror,5571.016495,0.0,4,0,0.0,41029983.81620208,0.0,0.0,0.0,0.0,0.0
2040,solar,25414.038546077332,15866.779680058196,11,6,564890220.5791807,100745963.49150243,0.0,1007459.6349150244,0.0,1007459.6349150244,565897680.2140957
2050,CCGT,60900.664000000004,0.0,11,0,0.0,32653816.61458027,6530763.322916054,1293050579.7532058,522461065.8332843,1815511645.5864902,1815511645.5864902
2050,coal,9478.786965467825,0.0,5,0,0.0,1227026.8355709515,417189.12409412354,34598438.49996273,33375129.927529886,67973568.42749262,67973568.42749262
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,58133719.98565425,0.0,872005.7997848137,0.0,872005.7997848137,872005.7997848137
2050,onwind,64079.00668944659,0.0,11,0,0.0,135517276.78253087,0.0,2032759.1517379596,0.0,2032759.1517379596,2032759.1517379596
2050,ror,5571.016495,0.0,4,0,0.0,40993115.657805055,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,0.0,11,0,0.0,104591399.85787138,0.0,1045913.9985787139,0.0,1045913.9985787139,1045913.9985787139
