year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,273727896.6935196,5881599.171358527,470527933.7086822,1152615018.4007854,1623142952.1094677
2030,NT,293253768.21661144,4183111.7999157025,334648943.9932562,823122860.7125503,1157771804.7058065
2040,DE,366465378.386089,6947099.331851883,555767946.5481507,1309385689.1435447,1865153635.6916952
2040,GA,325787574.9432952,4841055.171987254,387284413.7589803,873968387.7625405,1261252801.5215206
2040,NT,357773377.08284676,6454606.155654715,516368492.4523772,1197925889.3077343,1714294381.7601116
2050,DE,395519790.6319375,8281787.169993006,662542973.5994405,1628088939.187785,2290631912.7872257
2050,GA,350712920.83608806,5614117.72402735,449129417.922188,1035110455.2187552,1484239873.140943
