line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,1.0,1.0
88,DE,2050,0.9946402975984594,0.9523809523809524
88,GA,2040,1.0,1.0
88,GA,2050,0.9963615417432484,0.9702380952380953
88,NT,2025,1.0,1.0
88,NT,2030,1.0,1.0
88,NT,2040,1.0,1.0
89,DE,2040,0.7930319786885365,0.055059523809523815
89,DE,2050,0.9597747112616445,0.5580357142857144
89,GA,2040,0.8007312605864645,0.07589285714285714
89,GA,2050,0.9660255858898861,0.6636904761904762
89,NT,2025,0.6106503268136677,0.0
89,NT,2030,0.7339623054109092,0.0
89,NT,2040,0.7947556215565251,0.06398809523809525
90,DE,2040,0.5981025892376531,0.06101190476190477
90,DE,2050,0.8774645291148753,0.5089285714285715
90,GA,2040,0.5976126719078626,0.04315476190476191
90,GA,2050,0.8816273982022543,0.46130952380952384
90,NT,2025,0.24167580089436888,0.004464285714285715
90,NT,2030,0.33777654548790276,0.0029761904761904765
90,NT,2040,0.5974839577357723,0.052083333333333336
91,DE,2040,0.9513908978370028,0.7916666666666666
91,DE,2050,0.9635893042255861,0.8467261904761906
91,GA,2040,0.9515761295524812,0.7678571428571429
91,GA,2050,0.9633287278214057,0.8407738095238095
91,NT,2025,0.9969172058865168,0.9806547619047621
91,NT,2030,0.9543782275717537,0.8125
91,NT,2040,0.9509534667741365,0.7827380952380952
92,DE,2040,0.46343657245150677,0.1443452380952381
92,DE,2050,0.598874303946609,0.1830357142857143
92,GA,2040,0.42903406102358876,0.12946428571428573
92,GA,2050,0.5577657052132058,0.12202380952380953
92,NT,2025,0.4921442857087997,0.18452380952380953
92,NT,2030,0.4571843742143049,0.13690476190476192
92,NT,2040,0.4561790518633697,0.13988095238095238
93,DE,2040,0.9965967661162869,0.9791666666666666
93,DE,2050,0.9454499987314762,0.6294642857142857
93,GA,2040,0.9991612132549315,0.9940476190476191
93,GA,2050,0.9596191060122752,0.6770833333333334
93,NT,2025,1.0000000000000002,1.0
93,NT,2030,1.0000000000000002,1.0
93,NT,2040,0.9973635355389764,0.9821428571428572
95,DE,2040,0.999818560495153,0.9985119047619048
95,DE,2050,0.9977983786868275,0.9821428571428572
95,GA,2040,0.9998790713100956,1.0
95,GA,2050,0.9977762734730146,0.9821428571428572
95,NT,2025,1.0,1.0
95,NT,2030,1.0,1.0
95,NT,2040,0.9998959513191615,0.9985119047619048
96,DE,2040,0.6076019790099298,0.1636904761904762
96,DE,2050,0.5755700387341539,0.11458333333333334
96,GA,2040,0.6242303175998449,0.14136904761904762
96,GA,2050,0.5959859373297467,0.07142857142857144
96,NT,2025,0.5423090278383824,0.014880952380952382
96,NT,2030,0.6187134268054931,0.09523809523809525
96,NT,2040,0.6096770251462966,0.15773809523809526
97,DE,2040,0.18573797706156991,0.0
97,DE,2050,0.2024856522148967,0.0
97,GA,2040,0.16544296929865934,0.0
97,GA,2050,0.17639121929845702,0.0
97,NT,2025,0.12672334485716688,0.0
97,NT,2030,0.14870710267940962,0.0
97,NT,2040,0.18110966219984403,0.0
99,DE,2040,0.9900926309886712,0.9375
99,DE,2050,0.9772391650092569,0.875
99,GA,2040,0.9936473484600913,0.96875
99,GA,2050,0.9832668582518682,0.8973214285714286
99,NT,2025,1.0000000000000002,1.0
