line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9729490473936931,0.8526785714285715
88,DE,2050,0.9716785024737724,0.8303571428571429
88,GA,2040,0.9847209837860218,0.912202380952381
88,GA,2050,0.9815986123389805,0.8958333333333335
88,NT,2025,0.9814582564620146,0.912202380952381
88,NT,2030,0.989123375539886,0.9434523809523809
88,NT,2040,0.9735652541707115,0.8586309523809524
89,DE,2040,0.8475679503506017,0.4077380952380953
89,DE,2050,0.8678638083308481,0.4791666666666667
89,GA,2040,0.8117061517742458,0.27529761904761907
89,GA,2050,0.8278577389251813,0.3318452380952381
89,NT,2025,0.8685063663877176,0.39285714285714285
89,NT,2030,0.8147697435261434,0.25148809523809523
89,NT,2040,0.8399751767312259,0.37946428571428575
90,DE,2040,0.531048891992023,0.08630952380952382
90,DE,2050,0.5458657709823268,0.09821428571428571
90,GA,2040,0.4812466932545974,0.08630952380952382
90,GA,2050,0.4987327051879943,0.09226190476190477
90,NT,2025,0.5144259784718032,0.06845238095238096
90,NT,2030,0.44340259713111313,0.055059523809523815
90,NT,2040,0.5218871125616018,0.0818452380952381
91,DE,2040,0.9393721904552834,0.7604166666666666
91,DE,2050,0.9410097244817788,0.7648809523809524
91,GA,2040,0.9493406549965977,0.7901785714285715
91,GA,2050,0.9490465292375433,0.7976190476190477
91,NT,2025,0.9269925200818082,0.7157738095238095
91,NT,2030,0.9609651716979697,0.8020833333333334
91,NT,2040,0.9419774549811039,0.7604166666666666
92,DE,2040,0.8587403669940891,0.724702380952381
92,DE,2050,0.8806907589204566,0.7514880952380952
92,GA,2040,0.8343637885187004,0.6696428571428572
92,GA,2050,0.8407034770728429,0.699404761904762
92,NT,2025,0.810898039541881,0.6339285714285715
92,NT,2030,0.8059227071986208,0.636904761904762
92,NT,2040,0.8504485065443665,0.7127976190476191
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.967285023450299,0.9360119047619048
95,DE,2050,0.9658397743303144,0.9375
95,GA,2040,0.9756026993868756,0.9449404761904763
95,GA,2050,0.969510058678095,0.9404761904761906
95,NT,2025,0.9944387259542178,0.96875
95,NT,2030,0.9872556940988201,0.96875
95,NT,2040,0.968218738685415,0.9330357142857144
96,DE,2040,0.2581267472596043,0.0
96,DE,2050,0.24672356620859792,0.0
96,GA,2040,0.2590980879373142,0.0
96,GA,2050,0.25337482069616224,0.0
96,NT,2025,0.22363477923420136,0.0
96,NT,2030,0.24469470056954334,0.0
96,NT,2040,0.25825233336932807,0.0
97,DE,2040,0.11631833811423717,0.0
97,DE,2050,0.11431650379971972,0.0
97,GA,2040,0.1256975394926931,0.0
97,GA,2050,0.12495681472004584,0.0
97,NT,2025,0.12440190471040685,0.0
97,NT,2030,0.12662685132108034,0.0
97,NT,2040,0.11875714110877271,0.0
99,DE,2040,1.0000000000000002,1.0
99,DE,2050,1.0000000000000002,1.0
99,GA,2040,1.0000000000000002,1.0
99,GA,2050,1.0000000000000002,1.0
99,NT,2025,1.0000000000000002,1.0
99,NT,2030,1.0000000000000002,1.0
99,NT,2040,1.0000000000000002,1.0
100,DE,2040,0.28753064582222915,0.0
100,DE,2050,0.29420322814335276,0.0
100,GA,2040,0.27294994491506874,0.0
100,GA,2050,0.27347034087267263,0.0
100,NT,2025,0.24737918396484934,0.0
100,NT,2030,0.26099983270560667,0.0
100,NT,2040,0.2848180760208532,0.0
101,DE,2040,0.9500813156065036,0.8601190476190477
101,DE,2050,0.9487944359076644,0.855654761904762
101,GA,2040,0.952768061953665,0.8660714285714286
101,GA,2050,0.9522527426569936,0.8616071428571429
101,NT,2025,0.9704846117694161,0.8779761904761906
101,NT,2030,0.9529476505248536,0.867559523809524
101,NT,2040,0.9517833773134394,0.8601190476190477
102,DE,2040,0.46057131349810054,0.014880952380952382
102,DE,2050,0.4404649100220386,0.013392857142857144
102,GA,2040,0.4905762866003464,0.025297619047619048
102,GA,2050,0.4722441114399872,0.03273809523809524
102,NT,2025,0.36577509230373395,0.0
102,NT,2030,0.520862262727677,0.022321428571428575
102,NT,2040,0.4682916913070477,0.019345238095238096
103,DE,2040,0.6453044878887374,0.34821428571428575
103,DE,2050,0.638761040001661,0.3511904761904762
103,GA,2040,0.6465146809109482,0.3229166666666667
103,GA,2050,0.6648330774545862,0.375
103,NT,2025,0.6131396459002701,0.3288690476190476
103,NT,2030,0.6202630379123574,0.27827380952380953
103,NT,2040,0.653168087911413,0.3645833333333333
104,DE,2040,0.9152971135481787,0.7574404761904762
104,DE,2050,0.9019023558250547,0.7410714285714286
104,GA,2040,0.9261465578906228,0.7291666666666666
104,GA,2050,0.9118666260766569,0.711309523809524
104,NT,2025,0.965066979875044,0.8616071428571429
104,NT,2030,0.9264809379022867,0.730654761904762
104,NT,2040,0.9166004212309324,0.7410714285714286
105,DE,2040,0.48426426783875526,0.0
105,DE,2050,0.49417768548022284,0.0014880952380952382
105,GA,2040,0.4782095214416198,0.0
105,GA,2050,0.48528537584246545,0.0
105,NT,2025,0.42638557238000585,0.0
105,NT,2030,0.4734172644346227,0.0
105,NT,2040,0.4816983108089713,0.0
106,DE,2040,0.996846586339587,0.986607142857143
106,DE,2050,0.9932659324206269,0.9717261904761906
106,GA,2040,0.9968342499771935,0.9836309523809524
106,GA,2050,0.9897176054990013,0.9642857142857143
106,NT,2025,1.0,1.0
106,NT,2030,0.9991699204181993,0.992559523809524
106,NT,2040,0.996031176477719,0.9836309523809524
107,DE,2040,0.9340492044757899,0.8824404761904762
107,DE,2050,0.9318232336339005,0.8839285714285715
107,GA,2040,0.9421755503775812,0.8839285714285715
107,GA,2050,0.9281079174970904,0.8764880952380952
107,NT,2025,0.999168276990188,0.9940476190476191
107,NT,2030,0.9546262552775611,0.9002976190476191
107,NT,2040,0.9346843138245446,0.8690476190476191
219,DE,2040,0.8156058232826106,0.2633928571428572
219,DE,2050,0.8092796880180706,0.2529761904761905
219,GA,2040,0.8088923024683399,0.24702380952380953
219,GA,2050,0.8023501970129149,0.27529761904761907
219,NT,2025,0.7266411326944993,0.04464285714285715
219,NT,2030,0.8262417064735537,0.27529761904761907
219,NT,2040,0.8126693243118008,0.2633928571428572
