year,scenario,utilization_rate,congestion_rate
2025,NT,0.6367171540769933,0.5157424812030076
2030,NT,0.662131692711667,0.5118264411027569
2040,DE,0.6636780630087942,0.5200501253132832
2040,GA,0.6621206884828271,0.5124530075187971
2040,NT,0.6632518301392153,0.5172305764411028
2050,DE,0.6635920463949014,0.5227913533834586
2050,GA,0.6613980511575832,0.518640350877193
