year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,48228.20428491477,33399.151938500516,51,38,3700672775.7182503,273940158.80240613,20150625.44861111,1612050035.8888886,3675618469.2582707,5287668505.14716,8988341280.86541
2030,48228.20428491477,26440.225828979965,51,30,2753992547.170506,293341051.3772301,16460111.81230764,1316808944.9846115,3040191839.563155,4357000784.547767,7110993331.718273
2040,48228.20428491477,14971.160576201053,51,18,1179937576.8854032,350405792.28302324,21276682.850799236,1702134628.0639389,3857552265.5360584,5559686893.599997,6739624470.485399
2050,48228.20428491477,8270.018234423762,51,12,410099432.7080743,373766820.8177823,22888380.54657263,1831070443.7258103,4134467701.4330597,5965538145.15887,6375637577.866944
