year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,8410291511.467199,5920840.72816632,599424.2809987406,1085655.6900407672,0.0,291316.92362209404,8418188749.090028
2030,6936937181.610769,730238.4814341089,730467.0035792096,1341164.0936343288,0.0,388422.5648294587,6940127473.754247
2040,8034250898.766412,16450330.14485725,863613.779828939,1616294.1354289667,0.0,485528.2060368234,8053666665.032564
2050,8411700414.2178955,91395037.47007133,905723.9112824762,1689983.145673808,0.0,582574.9011595402,8506273733.646083
