year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,30275639.60934116,3332593.8123305836,46446700.90156764,105935716.59571917,37369745.096086174,51594248.445902884,274954644.46094763
2030,37698678.32126752,4245958.401279499,50636001.53896019,113278980.7342563,37397835.33564296,51594248.445902884,294851702.77730936
2040,66247720.16760863,7895562.6019651955,57645723.38012068,130928738.16421404,37391875.29374245,51594248.44590288,351703868.0535539
2050,80375957.22994028,9806417.467671167,59246121.8789939,136506628.1996777,37392686.083965085,51594248.445902884,374922059.306151
