year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,1664384617.7707233,184615598.43398604,696700.5135235144,1589035.7489357856,0.0,515942.4844590288,1851801894.9516275
2030,2073189715.1752968,235213228.8902743,759540.0230844029,1699184.7110138424,0.0,515942.4844590288,2311377611.284128
2040,3650393639.7036495,437390242.20159316,864685.8507018102,1963931.0724632086,0.0,515942.48445902875,4091128441.3128667
2050,4442653669.5806465,543245811.292414,888691.8281849085,2047599.422995163,0.0,515942.4844590288,4989351714.6087
