year,scenario,utilization_rate,congestion_rate
2025,NT,0.6639834984232984,0.4940867794486216
2030,NT,0.7313404449845985,0.5303493107769424
2040,DE,0.7299580966011466,0.5381422305764412
2040,GA,0.7320720374997972,0.5335604636591479
2040,NT,0.7307138145535128,0.5363016917293234
2050,DE,0.7296218630340341,0.5448386591478697
2050,GA,0.7317501516317242,0.5372807017543859
