year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,273950741.80119383,20272418.09381312,1621793447.5050497,3667329811.6979065,5289123259.202956
2030,NT,293299244.12100065,16520837.997724144,1321667039.8179317,3034434198.7219553,4356101238.539887
2040,DE,366809207.02714145,23923732.258709747,1913898580.6967797,4312597998.955514,6226496579.652293
2040,GA,326078216.2658489,17417002.384504348,1393360190.7603476,3186969403.568937,4580329594.329285
2040,NT,358097144.0392061,22485456.683579512,1798836534.6863608,4062699615.9518757,5861536150.638236
2050,DE,396164489.66141313,26567270.78592605,2125381662.874084,4772058330.251897,6897439993.12598
2050,GA,351210667.843324,19174575.786784954,1533966062.9427962,3492202532.827953,5026168595.770749
