year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,3661741344.8818717,882164106.4501572,202324040.20427305,3667329811.6979065,1621793447.5050497,0.0,0.0,5289123259.202956,4746229491.536303,5289123259.202956,10035352750.739258
2030,NT,2741036836.514306,0.0,44027499.401002906,3034434198.7219553,1321667039.8179317,0.0,0.0,4356101238.539886,2785064335.915309,4356101238.539886,7141165574.455195
2040,DE,1201373581.7070725,0.0,0.0,4312597998.955514,1913898580.6967797,0.0,0.0,6226496579.652294,1201373581.7070725,6226496579.652294,7427870161.359366
2040,GA,1201373581.7070725,0.0,0.0,3186969403.568937,1393360190.7603476,0.0,0.0,4580329594.329285,1201373581.7070725,4580329594.329285,5781703176.036357
2040,NT,1201373581.7070725,0.0,0.0,4062699615.9518757,1798836534.6863608,0.0,0.0,5861536150.638237,1201373581.7070725,5861536150.638237,7062909732.345309
2050,DE,397942505.90347135,0.0,0.0,4772058330.251897,2125381662.874084,0.0,0.0,6897439993.12598,397942505.90347135,6897439993.12598,7295382499.029451
2050,GA,397942505.90347135,0.0,0.0,3492202532.827953,1533966062.9427962,0.0,0.0,5026168595.770749,397942505.90347135,5026168595.770749,5424111101.67422
All,All,8002094269.006721,882164106.4501572,246351539.60527596,14687983448.11856,6475166118.945918,0.0,0.0,21163149567.06448,9130609915.062155,21163149567.06448,30293759482.126633
