year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,281688793.1788868,24868087.89479492,2486808789.4794917,4841189394.56536,7327998184.044852
2030,NT,300520406.27980655,20413124.264446184,2041312426.4446187,3977097042.747974,6018409469.192593
2040,DE,376158374.67647564,27371329.438516658,2737132943.8516655,5240421925.730451,7977554869.582116
2040,GA,334147124.7794272,20232668.06401913,2023266806.4019132,3941651551.618715,5964918358.020628
2040,NT,367167965.2677843,25760599.764083624,2576059976.4083624,4960179251.429164,7536239227.837526
2050,DE,406383547.0319431,30559262.999082938,3055926299.9082937,5771423233.837859,8827349533.746153
2050,GA,359949089.5695799,22229464.823447943,2222946482.3447943,4316138946.632296,6539085428.97709
