year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,15225.166000000001,3337.423475678286,11,4,330497468.48608124,123852555.57070173,24770511.114140347,4831106503.294948,2477051111.414035,7308157614.708982,7638655083.195064
2025,coal,2369.6967413669563,0.0,5,0,0.0,286990.53133697127,97576.78065457023,8092263.31542581,9757678.065457024,17849941.380882833,17849941.380882833
2025,offwind-ac,6867.326110916833,6867.326110916833,9,9,1266255723.122147,40222096.81987784,0.0,603331.4522981676,0.0,603331.4522981676,1266859054.5744452
2025,onwind,16019.751672361648,16019.75167236165,11,11,1539272065.2982094,73065305.27110736,0.0,1095979.5790666088,0.0,1095979.5790666088,1540368044.877276
2025,ror,1392.75412375,1392.75412375,4,4,416628781.84968704,15130152.62365348,0.0,0.0,0.0,0.0,416628781.84968704
2025,solar,6353.509636519333,6353.509636519333,11,11,226198102.72755942,29131692.362209402,0.0,291316.92362209404,0.0,291316.92362209404,226489419.65118152
2030,CCGT,15225.166000000001,1502.0,11,1,148724629.39831498,101981893.9447943,20396378.78895886,3973227777.977998,2039637878.895886,6012865656.873884,6161590286.2722
2030,coal,2369.6967413669563,0.0,5,0,0.0,49251.39849213582,16745.47548732618,1388740.1908161326,1674547.548732618,3063287.7395487507,3063287.7395487507
2030,offwind-ac,6867.326110916833,5046.4156004384995,9,4,931895239.4866285,48942712.587172806,0.0,734140.688807592,0.0,734140.688807592,932629380.1754361
2030,onwind,16019.751672361648,15648.680699329505,11,10,1503460894.5289896,90530755.03486349,0.0,1357961.3255229504,0.0,1357961.3255229504,1504818855.8545125
2030,ror,1392.75412375,1392.75412375,4,4,416614854.30844957,20173536.831537973,0.0,0.0,0.0,0.0,416614854.30844957
2030,solar,6353.509636519333,6353.509636519333,11,11,226134567.63119423,38842256.48294587,0.0,388422.5648294587,0.0,388422.5648294587,226522990.1960237
2040,CCGT,15225.166000000001,0.0,11,0,0.0,119324753.71546847,23864950.743093695,4662198628.2412,2386495074.3093696,7048693702.55057,7048693702.55057
2040,coal,2369.6967413669563,0.0,5,0,0.0,1735044.1542532574,589915.0124461076,48922987.44038351,58991501.24461076,107914488.68499427,107914488.68499427
2040,offwind-ac,6867.326110916833,2816.3212323670946,9,2,519302782.54703283,54658654.585434966,0.0,819879.8187815244,0.0,819879.8187815244,520122662.3658143
2040,onwind,16019.751672361648,12540.143045863737,11,7,1204679977.5983047,110481281.3138177,0.0,1657219.2197072632,0.0,1657219.2197072632,1206337196.818012
2040,ror,1392.75412375,1153.9861098997005,4,2,345180584.7584051,24405267.20190562,0.0,0.0,0.0,0.0,345180584.7584051
2040,solar,6353.509636519333,6353.509636519333,11,11,226071032.53482905,48552820.60368233,0.0,485528.2060368234,0.0,485528.2060368234,226556560.7408659
2050,CCGT,15225.166000000001,0.0,11,0,0.0,126386379.4349325,25277275.8869865,4947993431.645279,2527727588.6986504,7475721020.343929,7475721020.343929
2050,coal,2369.6967413669563,0.0,5,0,0.0,3285553.012585114,1117088.0242789388,92642638.73364995,111708802.42789388,204351441.16154385,204351441.16154385
2050,offwind-ac,6867.326110916833,0.0,9,0,0.0,55082305.56485742,0.0,826234.5834728613,0.0,826234.5834728613,826234.5834728613
2050,onwind,16019.751672361648,1916.508597904429,11,1,184091935.26961046,115743428.36206204,0.0,1736151.425430928,0.0,1736151.425430928,185828086.6950414
2050,ror,1392.75412375,0.0,4,0,0.0,24405267.20190562,0.0,0.0,0.0,0.0,0.0
2050,solar,6353.509636519333,6353.509636519333,11,11,226007497.43846384,58263384.724418804,0.0,582633.8472441881,0.0,582633.8472441881,226590131.285708
