year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,22837.749,1989.1633525415236,11,1,196982329.99534157,95850488.0108669,19170097.60217338,3729059055.6056237,1533607808.1738706,5262666863.779494,5459649193.774836
2025,coal,3554.5451120504345,0.0,5,0,0.0,8888688.348251946,3022154.038405662,250634076.00146776,241772323.07245296,492406399.0739207,492406399.0739207
2025,offwind-ac,10300.989166375251,8090.743258943799,9,5,1493887706.126687,43003797.19138773,0.0,645056.9578708159,0.0,645056.9578708159,1494532763.0845578
2025,onwind,24029.627508542475,24029.627508542475,11,11,2308908097.9473143,82546125.37042215,0.0,1238191.8805563308,0.0,1238191.8805563308,2310146289.8278704
2025,ror,2089.131185625,2089.131185625,4,4,624943172.7745306,17650087.513310015,0.0,0.0,0.0,0.0,624943172.7745306
2025,solar,9530.264454778999,9530.264454778999,11,11,339297154.0913391,33986974.422577634,0.0,339869.7442257764,0.0,339869.7442257764,339637023.8355649
2030,CCGT,22837.749,0.0,11,0,0.0,69600124.60255608,13920024.92051122,2706864645.86861,1113601993.6408975,3820466639.5095077,3820466639.5095077
2030,coal,3554.5451120504345,0.0,5,0,0.0,6001143.482022956,2040388.7838878054,169214060.90976852,163231102.71102443,332445163.620793,332445163.620793
2030,offwind-ac,10300.989166375251,6777.614752224583,9,3,1252737619.3698604,52178219.5531929,0.0,782673.2932978935,0.0,782673.2932978935,1253520292.6631584
2030,onwind,24029.627508542475,19431.50587274,11,8,1866899182.2886858,100861398.33006237,0.0,1512920.9749509336,0.0,1512920.9749509336,1868412103.2636368
2030,ror,2089.131185625,1978.8750000000002,4,2,591941323.8568293,24901511.66681386,0.0,0.0,0.0,0.0,591941323.8568293
2030,solar,9530.264454778999,9530.264454778999,11,11,339201851.4467913,48552820.60368234,0.0,485528.20603682334,0.0,485528.20603682334,339687379.6528281
2040,CCGT,22837.749,0.0,11,0,0.0,86458789.7304177,17291757.946083542,3371400981.3302083,1383340635.6866832,4754741617.0168915,4754741617.0168915
2040,coal,3554.5451120504345,0.0,5,0,0.0,9866964.549833307,3354767.946943325,278218500.412724,268381435.75546598,546599936.16819,546599936.16819
2040,offwind-ac,10300.989166375251,1742.3775266713455,9,2,320836244.9266751,57766216.97474771,0.0,866493.2546212156,0.0,866493.2546212156,321702738.1812963
2040,onwind,24029.627508542475,8645.675923413806,11,4,830554535.1155894,118549426.75553069,0.0,1778241.4013329574,0.0,1778241.4013329574,832332776.5169224
2040,ror,2089.131185625,0.0,4,0,0.0,24908487.909712635,0.0,0.0,0.0,0.0,0.0
2040,solar,9530.264454778999,9530.264454778999,11,11,339106548.80224353,63118666.78478704,0.0,631186.6678478704,0.0,631186.6678478704,339737735.4700914
2050,CCGT,22837.749,0.0,11,0,0.0,89820064.51155654,17964012.90231131,3510252612.000975,1437121032.1849046,4947373644.18588,4947373644.18588
2050,coal,3554.5451120504345,0.0,5,0,0.0,10925159.5010916,3714554.230371144,308056391.3868404,297164338.42969155,605220729.8165319,605220729.8165319
2050,offwind-ac,10300.989166375251,0.0,9,0,0.0,57878534.85151297,0.0,868178.0227726945,0.0,868178.0227726945,868178.0227726945
2050,onwind,24029.627508542475,2133.051165328276,11,1,204892123.8776315,123538377.66018468,0.0,1853075.6649027672,0.0,1853075.6649027672,206745199.54253426
2050,ror,2089.131185625,0.0,4,0,0.0,24908487.909712635,0.0,0.0,0.0,0.0,0.0
2050,solar,9530.264454778999,9530.264454778999,11,11,339011246.1576958,77651341.62378782,0.0,776513.4162378783,0.0,776513.4162378783,339787759.57393366
