year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,4964018460.935212,907028310.3536037,211602884.24813703,3981916250.1897445,1775380131.2463233,0.0,0.0,5757296381.436068,6082649655.536953,5757296381.436068,11839946036.97302
2030,NT,4050779976.962167,0.0,40420238.58681901,2878859829.252664,1276833096.351922,0.0,0.0,4155692925.604586,4091200215.548986,4155692925.604586,8246893141.153572
2040,DE,1490497328.844508,0.0,0.0,4135708275.4691815,1877251354.6134531,0.0,0.0,6012959630.082635,1490497328.844508,6012959630.082635,7503456958.927143
2040,GA,1490497328.844508,0.0,0.0,2949690045.1907754,1321442965.39553,0.0,0.0,4271133010.5863056,1490497328.844508,4271133010.5863056,5761630339.430814
2040,NT,1490497328.844508,0.0,0.0,3873287888.540247,1756471894.3174648,0.0,0.0,5629759782.857712,1490497328.844508,5629759782.857712,7120257111.70222
2050,DE,543903370.0353272,0.0,0.0,4485872179.205481,2043760194.7580616,0.0,0.0,6529632373.963542,543903370.0353272,6529632373.963542,7073535743.998869
2050,GA,543903370.0353272,0.0,0.0,3157741361.777977,1424810546.4711308,0.0,0.0,4582551908.249107,543903370.0353272,4582551908.249107,5126455278.284434
All,All,11049199136.777214,907028310.3536037,252023122.83495605,14335478253.00087,6438220669.654991,0.0,0.0,20773698922.65586,12208250569.965773,20773698922.65586,32981949492.621635
