year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,281926160.8568164,22192251.640579045,1775380131.2463233,3981916250.1897445,5757296381.436069
2030,NT,302095218.23833054,15960413.704399023,1276833096.351922,2878859829.252664,4155692925.604586
2040,DE,377606194.9291875,23465641.932668164,1877251354.6134531,4135708275.4691815,6012959630.082635
2040,GA,335759075.4612735,16518037.067444125,1321442965.39553,2949690045.1907754,4271133010.5863056
2040,NT,368640387.7246263,21955898.67896831,1756471894.3174648,3873287888.540247,5629759782.857712
2050,DE,407846359.4371495,25547002.434475772,2043760194.7580616,4485872179.205481,6529632373.963542
2050,GA,361597572.678543,17810131.830889136,1424810546.4711308,3157741361.777977,4582551908.249107
