Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22338017090.103306,,468.66671681404114,133.77847957611084,469.2416059970856,603.0200855731964,1895688,1440348,3869565,0,0,0,2
EV,24246460253.026905,,176.10527205467224,69.62555718421936,176.3237657546997,245.94932293891907,632328,823312,2150346,0,0,0,2
EEV,26244446422.19857,,4.645148992538452,134.14791989326477,5.153528213500977,139.30144810676575,1895688,1440348,3869565,0,0,0,2
EVPI,23956427204.713715,,175.23909346262613,82.07724610964458,175.61691236495972,257.6941584746043,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1581112521.1351063,,15.375913532004269,4.822370103459788,15.343666997445599,12.951002659697174,326198.1493509735,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
