year,hour,ES1 0 CCGT,ES1 0 CCGT new,ES1 0 coal,ES1 0 coal new,ES1 0 offwind-ac,ES1 0 offwind-ac new,ES1 0 onwind,ES1 0 onwind new,ES1 0 ror,ES1 0 ror new,ES1 0 solar,ES1 0 solar new,PT1 0 CCGT,PT1 0 CCGT new,PT1 0 offwind-ac,PT1 0 offwind-ac new,PT1 0 onwind,PT1 0 onwind new,PT1 0 ror,PT1 0 ror new,PT1 0 solar,PT1 0 solar new
2045,7388,0.0,0.0,0.0,0.0,4795.775826079239,0.0,17398.04522694063,61586.9393426457,30.854636233337487,0.0,0.0,0.0,0.0,20364.98948668367,1339.8174375650165,0.0,1459.8372684718815,5009.431518539941,748.4799185214263,0.0,0.0,0.0
2045,7389,0.0,0.0,0.0,0.0,4756.969150989194,0.0,16777.94128321124,59391.84768318385,31.05698553829633,0.0,0.0,0.0,4145.0,3152.388481068556,1292.7827678791755,0.0,1466.2695037768458,5031.503733688333,750.9256548423067,0.0,0.0,0.0
2045,7390,0.0,0.0,0.0,0.0,4530.689909076201,0.0,15027.502599785794,53195.51012842165,31.24770284413486,0.0,0.0,0.0,4145.0,8356.374179333301,1318.791286343807,0.0,1593.2159498701717,5467.120457525102,753.3001280138805,0.0,0.0,0.0
2045,7391,0.0,0.0,0.0,0.0,4362.035056816224,0.0,15112.413779383889,53496.08525621375,31.461423515401282,0.0,0.0,0.0,4145.0,2430.625164531627,1189.6222887367494,0.0,1443.5841865944953,4953.659068837232,755.4834072441872,0.0,0.0,0.0
2045,7392,0.0,0.0,0.0,0.0,4365.750646447467,0.0,15337.722661761365,54293.650976462246,31.716167985662057,0.0,0.0,0.0,670.1845208580999,0.0,1123.258832103096,0.0,1388.684949670049,4765.272339896553,757.7463627468436,0.0,0.0,0.0
2045,7393,0.0,0.0,0.0,0.0,4333.176679101152,0.0,15251.424931558775,53988.16763013981,31.96797985116908,0.0,0.0,0.0,0.0,0.0,1121.516874659858,0.0,1409.788685602277,4837.68980876177,759.8335717740641,0.0,0.0,0.0
2045,7394,0.0,0.0,0.0,0.0,4190.497378991183,0.0,15319.103987880822,54227.743161879385,32.252487655289464,0.0,0.0,0.0,0.0,0.0,1108.7368692117564,0.0,1351.5571531492394,4637.868307870456,761.5464619600929,0.0,0.0,0.0
2045,7395,0.0,0.0,0.0,0.0,4143.549176904799,0.0,15206.504405653362,50674.48708593355,32.587725654835154,0.0,0.0,0.0,0.0,0.0,1053.5416579365349,0.0,1214.0687412481486,4166.076828856992,763.2204778375863,0.0,0.0,0.0
2045,7396,0.0,0.0,0.0,0.0,4162.409459574084,0.0,15645.306903937615,55382.46134674046,32.96229270183344,0.0,0.0,0.0,0.0,0.0,905.2950755395266,0.0,1114.3179299339863,3823.781924494012,764.165064869546,0.0,0.0,0.0
2045,7397,0.0,0.0,0.0,0.0,4119.298129932901,0.0,15939.084197125247,56422.3968164895,33.37008555375067,0.0,0.0,0.0,0.0,0.0,776.0195039269303,0.0,964.4833298194915,3309.6245012032145,765.0540363705297,0.0,0.0,0.0
2045,7398,0.0,0.0,0.0,0.0,4122.218893827618,0.0,15973.842395651429,56545.43656241318,33.7071407143703,0.0,0.0,0.0,0.0,12990.917880423573,694.7576656567448,0.0,817.1707797885341,2804.121492656215,766.0099724690909,0.0,0.0,0.0
2045,7399,0.0,0.0,0.0,0.0,3933.4029474739277,0.0,15622.450027157975,55301.55081538892,34.10577953920655,0.0,172.51421341537895,1035.0852804922736,0.0,17825.173040469992,630.7104125237812,0.0,701.8418141242202,2408.370152368691,766.8868234782252,0.0,0.0,0.0
2045,7400,0.0,0.0,0.0,0.0,3596.7614530591954,0.0,14908.495673017496,52774.24025099401,34.44324074086653,0.0,2422.998494810186,14537.990968861115,4145.0,11356.788235150836,525.2006558513968,0.0,616.913885025147,2116.9399676340854,767.5842536568219,0.0,112.8539815402917,677.1238892417502
2045,7401,0.0,0.0,0.0,0.0,3369.0758024485804,0.0,15433.97525972526,54634.37332975256,34.740264043502414,0.0,3920.6385949152277,23523.831569491365,4145.0,532.8709976609598,506.58529346841755,0.0,789.3631969682642,2708.6997735079667,768.5247456513364,0.0,195.11030620614983,1170.661837236899
2045,7402,0.0,0.0,0.0,0.0,3713.988613890862,0.0,15052.13289759316,53121.702380992494,35.00867404923902,0.0,5166.55818517474,30999.34911104844,0.0,0.0,475.88959738624334,0.0,730.3993884756591,2506.3654674210975,769.1899138492703,0.0,255.9484794987858,1535.6908769927147
2045,7403,0.0,0.0,0.0,0.0,3708.252920537456,0.0,15979.709910861937,49300.52736206137,35.3230560819399,0.0,5714.1061367972325,34284.636820783395,0.0,0.0,411.5828267662519,0.0,659.175271653097,2261.959913872931,769.8133864263817,0.0,287.1142867095594,1722.6857202573565
2045,7404,0.0,0.0,0.0,0.0,3631.589112352333,0.0,16695.307608703424,47128.80204240722,35.61686524559818,0.0,5870.947747065807,35225.686482394834,0.0,0.0,378.08568996593783,0.0,622.9031490601284,2137.492126890233,770.3871497527807,0.0,292.5209492269645,1755.125695361787
2045,7405,0.0,0.0,0.0,0.0,3520.3215814761825,0.0,16414.846584837927,47071.22687870724,35.816495977896,0.0,5432.958949076324,32597.753694457944,0.0,0.0,389.06900703637257,0.0,576.5187846567355,1978.324182607631,771.0632126790819,0.0,268.2294856069326,1609.3769136415956
2045,7406,0.0,0.0,0.0,0.0,3496.3034020469136,0.0,15675.267380245665,52220.04806400418,35.94964520227489,0.0,4487.2366901689375,26923.420141013623,0.0,0.0,444.04255448558604,0.0,560.4301429916179,1923.1160094856366,771.5472201571214,0.0,214.33963317139194,1286.0377990283516
2045,7407,0.0,0.0,0.0,0.0,3509.752571633728,0.0,13964.304612826625,49431.92007689771,36.093553407719966,0.0,3119.945736209673,18719.67441725804,4145.0,7472.670525650972,460.44484285876325,0.0,500.0218231754631,1715.8248628595115,771.939978515805,0.0,186.1701587700778,1117.0209526204667
2045,7408,1181.9686492640885,0.0,4739.393482733913,0.0,3542.2764422365644,0.0,12264.94167154896,43416.38436467038,36.228202229470774,0.0,1136.55642281448,6819.338536886879,4145.0,20827.0129162275,477.7448099685041,0.0,428.7132759655141,1471.1295864409726,772.2174479220153,0.0,102.36378590500924,614.1827154300554
2045,7409,26236.172913196635,0.0,4739.393482733913,0.0,3594.683264635886,0.0,11379.875039021883,40283.357389476696,36.35991932943752,0.0,0.0,0.0,4145.0,20827.0129162275,475.0119952385968,0.0,355.0386325591691,1218.3150510350736,772.4001677151329,0.0,0.4150991594838837,2.4905949569033026
2045,7410,25598.31477567924,0.0,4739.393482733913,0.0,3552.861910377488,0.0,10849.929627432868,38407.415840140624,36.52926417322437,0.0,0.0,0.0,4145.0,20827.0129162275,485.1575411970386,0.0,347.8603957616126,1193.6829317997128,772.6676192256979,0.0,0.0,0.0
2045,7411,26305.331999999995,8070.359467692585,4739.393482733913,0.0,3384.95309419226,0.0,10342.057043503919,36609.60938474695,36.68465687413448,0.0,0.0,0.0,4145.0,20827.0129162275,458.83057956951234,0.0,333.6936408134232,1145.0697128570437,773.2216701369201,0.0,0.0,0.0
2045,7412,26305.331999999995,5897.603970158412,4739.393482733913,0.0,3203.842031861597,0.0,9780.988202671828,34623.494725505385,36.82905407737207,0.0,0.0,0.0,4145.0,20827.0129162275,429.8743716895696,0.0,325.47455169241124,1116.8659089223866,773.9384999231712,0.0,0.0,0.0
2045,7413,26305.331999999995,894.3646298283948,4739.393482733913,0.0,2978.792860122994,0.0,8966.937012674667,31741.853678697982,36.97097229070629,0.0,0.0,0.0,4145.0,20827.0129162275,389.13139619294355,0.0,305.5808113563823,1048.6005398889804,774.7447515436285,0.0,0.0,0.0
2045,7414,23382.12506065723,0.0,4739.393482733913,0.0,2731.1109502587947,0.0,7975.278063417272,28231.503018042393,37.069901028592795,0.0,0.0,0.0,4145.0,20827.0129162275,289.5648884935946,0.0,190.3058048361165,653.0343604017362,775.4604048926647,0.0,0.0,0.0
2045,7415,17826.792905374234,0.0,4739.393482733913,0.0,2748.203451993491,0.0,7556.2268833900835,26748.113403338142,37.14835499501393,0.0,0.0,0.0,4145.0,20827.0129162275,269.7135322353954,0.0,170.8519419649683,586.2784308685117,776.347310116387,0.0,0.0,0.0
2045,7416,15502.225806354767,0.0,4739.393482733913,0.0,2663.03790059554,0.0,6929.859135507763,24530.848647911276,37.21697502435316,0.0,0.0,0.0,4145.0,20827.0129162275,226.42228834540236,0.0,147.65948304768227,506.69350917767804,777.2496661639556,0.0,0.0,0.0
2045,7417,0.0,14268.855061728005,4739.393482733913,0.0,2597.9492689505337,0.0,6448.7926857395405,22827.93260905768,37.27121532789253,0.0,0.0,0.0,4145.0,20827.0129162275,220.07468671249575,0.0,148.36096462262603,509.1006431693158,778.0752646505729,0.0,0.0,0.0
2045,7418,15395.80441148899,0.0,4739.393482733913,0.0,2538.974104803376,0.0,5967.00352213723,21122.458252158493,37.31518944478652,0.0,0.0,0.0,4145.0,20827.0129162275,244.98679888981215,0.0,147.42170505474215,505.8775740060159,779.0254186374451,0.0,0.0,0.0
2045,7419,0.0,18009.34849624014,4739.393482733913,0.0,2399.3563737438867,0.0,5362.687893738289,18983.25528627662,37.35239720121163,0.0,0.0,0.0,4145.0,20827.0129162275,249.2982832867296,0.0,141.46464983764847,485.43593930694476,779.7205803902018,0.0,0.0,0.0
