year,generator,dual_value
2025,ES1 4 offwind-ac,-121770.34390867763
2025,ES1 4 onwind,-98718.65632525108
2025,PT1 1 ror,-87410.14100676276
2025,PT1 0 ror,-83276.254009689
2025,ES1 2 onwind,-59288.56561876097
2025,ES1 6 solar,-32739.26015652713
2025,ES1 2 solar,-30759.04232605052
2025,ES1 5 solar,-30618.691577701476
2025,PT1 0 offwind-ac,-30030.66735340222
2025,ES1 8 solar,-29308.392096436128
2025,ES1 3 solar,-27984.260187907523
2025,PT1 1 solar,-27776.686954829947
2025,ES1 0 solar,-24506.90799672999
2025,ES1 7 solar,-21057.595759610587
2025,PT1 0 solar,-16649.27294050861
2025,ES1 4 solar,-15671.567358075576
2025,ES1 1 onwind,-14807.143483719436
2025,ES1 1 solar,-12163.542246248113
2025,ES1 8 onwind,-9472.63586877886
2025,PT1 1 onwind,-7637.608235775304
2025,ES1 6 onwind,-3830.880813660137
2030,ES1 4 onwind,-38080.445799608446
2030,ES1 4 offwind-ac,-29615.62018394601
2030,ES1 2 onwind,-13115.141473038166
2030,ES1 6 solar,-10419.247820993536
2030,ES1 2 solar,-9167.118693824865
2030,ES1 5 solar,-9059.249040865689
2030,ES1 8 solar,-7938.905829541563
2030,PT1 1 solar,-7611.556972015438
2030,ES1 3 solar,-6961.816734097984
2030,ES1 0 solar,-4600.05994132615
2030,ES1 7 solar,-2723.53124351547
2030,PT1 0 solar,-462.775094020737
2040,ES1 4 onwind,-2027.3646549032276
2040,ES1 6 solar,-404.924562337088
