line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9740299428119427,0.8571428571428572
88,DE,2050,0.9730743551170771,0.8318452380952381
88,GA,2040,0.9853737671703046,0.9151785714285715
88,GA,2050,0.9824518289477923,0.8973214285714286
88,NT,2025,0.9814943375702339,0.9077380952380952
88,NT,2030,0.9892482110798247,0.9419642857142857
88,NT,2040,0.9746110812772069,0.8601190476190477
89,DE,2040,0.8451064187743139,0.3943452380952381
89,DE,2050,0.8655685469126044,0.47321428571428575
89,GA,2040,0.8085469079276687,0.2708333333333333
89,GA,2050,0.8246587366552415,0.3273809523809524
89,NT,2025,0.8675215394119952,0.39880952380952384
89,NT,2030,0.812436872800548,0.2529761904761905
89,NT,2040,0.8373449805560205,0.3764880952380953
90,DE,2040,0.5264590985075744,0.08482142857142858
90,DE,2050,0.5413049239214145,0.0892857142857143
90,GA,2040,0.4774454254623494,0.08630952380952382
90,GA,2050,0.49447649599245785,0.09226190476190477
90,NT,2025,0.5114466722470865,0.06547619047619048
90,NT,2030,0.44104715434292435,0.055059523809523815
90,NT,2040,0.5178548697980124,0.0818452380952381
91,DE,2040,0.9413973973113757,0.7663690476190477
91,DE,2050,0.9431629290413979,0.7708333333333334
91,GA,2040,0.9507435287344794,0.793154761904762
91,GA,2050,0.9503593260507244,0.7976190476190477
91,NT,2025,0.9280016325631366,0.7217261904761906
91,NT,2030,0.9615518059542767,0.8035714285714286
91,NT,2040,0.943913460275989,0.7678571428571429
92,DE,2040,0.8577398246114247,0.7142857142857144
92,DE,2050,0.8818350700149785,0.75
92,GA,2040,0.8373575534024179,0.6726190476190477
92,GA,2050,0.8423171191086535,0.699404761904762
92,NT,2025,0.8088064974113945,0.6339285714285715
92,NT,2030,0.810274938884331,0.6443452380952381
92,NT,2040,0.8496682517994659,0.711309523809524
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.9679046091796953,0.9360119047619048
95,DE,2050,0.9665791858692696,0.9375
95,GA,2040,0.9762133771270364,0.9449404761904763
95,GA,2050,0.9699083790309027,0.9419642857142857
95,NT,2025,0.9946795486984148,0.9702380952380953
95,NT,2030,0.9873984468176416,0.96875
95,NT,2040,0.9685714196438827,0.9345238095238095
96,DE,2040,0.2553259136551335,0.0
96,DE,2050,0.24372574446257778,0.0
96,GA,2040,0.2567899230068587,0.0
96,GA,2050,0.25116415092102223,0.0
96,NT,2025,0.22010638043687691,0.0
96,NT,2030,0.24216018289883634,0.0
96,NT,2040,0.25555277185520386,0.0
97,DE,2040,0.11295869490379444,0.0
97,DE,2050,0.11180191842429998,0.0
97,GA,2040,0.12274133233389124,0.0
97,GA,2050,0.12207852244357338,0.0
97,NT,2025,0.12022502547541293,0.0
97,NT,2030,0.12370346995463698,0.0
97,NT,2040,0.11536532327940073,0.0
