year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,0.0,0.0,861897.176815247,1425902.1605176607,0.0,514940.63051818684,2802739.9678510944
2030,0.0,0.0,866803.5199982456,1149686.4632372833,0.0,763175.4784615564,2779665.4616970853
2040,0.0,0.0,929917.1083949845,1222710.475606949,0.0,953064.3848830865,3105691.9688850204
2050,0.0,0.0,901467.8512769013,1117709.6690212179,0.0,1012591.400495121,3031768.92079324
