year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,39049826.64263378,13999688.465569837,57291531.24464239,96880651.57572314,4193287.9358126023,61108559.401308954,272523545.2656907
2030,NT,33915199.44223,10440322.84388586,51863884.58870277,90001092.79850164,4193137.3498858903,101847599.00218157,292261236.0253877
2040,DE,18437969.537231296,5890820.1039450485,16671605.03347736,31815179.438620724,1398394.5072471295,47009759.400158785,121223728.02068034
2040,GA,13214698.980786292,3520234.6596286693,15361542.563568208,28830040.763795786,1398394.5072471295,45842902.56147181,108167814.03649789
2040,NT,17236823.652620267,5310409.390614757,16401543.880103791,31261670.77351867,1398394.5072471295,46829985.82285388,118438828.0269585
2050,DE,35248332.91009572,11025239.163498798,26386841.07840755,50224612.88108541,2097591.760870694,70944530.4965026,195927148.29046077
2050,GA,24590453.749491114,7191656.659916192,24497513.96901501,45928590.37807665,2087742.1129967645,69969099.2267246,174265056.0962203
