year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2185852157.05828,775540317.6941884,859372.9686696328,1453209.773635847,0.0,611085.5940130838,2964316143.0887866
2030,1899896946.556588,578362248.2093254,777958.2688305388,1350016.3919775246,0.0,1018475.9900218063,2481405645.4167433
2040,2740651783.222369,815524503.6446046,726520.3721572378,1378603.3646390275,0.0,1396826.4778448318,3559678237.0816145
2050,3357261165.188707,1009160825.9025741,763265.3257113356,1442298.048887431,0.0,1409136.297232259,4370036690.763112
