year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,132267566.86648777,15456213.416957015,34299676.96081947,62850989.68568586,12608460.519711232,24276410.30184117,281759317.7515025
2030,NT,132153340.83338302,9876628.67858038,40496543.09287809,73891125.51485413,15130152.62365348,29131692.362209402,300679483.10555845
2040,DE,58381501.28914378,5215727.080741712,15523915.106296163,29057603.53196629,5849677.894786373,11328991.474192545,125357416.37712687
2040,GA,47655684.28977234,2783941.8764404347,15290106.348437397,28440459.733671036,5849677.894786373,11328991.474192545,111348861.61730012
2040,NT,56107044.59655571,4644929.894504618,15480432.405285882,28948045.84425838,5849677.894786373,11328991.474192545,122359122.10958351
2050,DE,96726024.93335444,8808710.149037398,24161378.81568336,45132045.183840826,8774516.84217956,19421128.241472933,203023804.16556853
2050,GA,78693372.9842353,4817789.743632138,23796145.469165303,44306716.12032904,8774516.84217956,19421128.241472933,179809669.40101427
