,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,68.416,100.699,466,85.8195211786372,0.900587507730365
74,2457.311,2489.593,22,4.051565377532229,0.04251700680272109
73,2425.028,2457.311,16,2.9465930018416207,0.030921459492888066
13,488.087,520.37,10,1.841620626151013,0.01932591218305504
29,1004.605,1036.887,8,1.4732965009208103,0.015460729746444033
99,3264.37,3296.652,5,0.9208103130755065,0.00966295609152752
72,2392.746,2425.028,4,0.7366482504604052,0.007730364873222016
98,3232.087,3264.37,3,0.5524861878453038,0.0057977736549165125
30,1036.887,1069.17,2,0.3683241252302026,0.003865182436611008
97,3199.805,3232.087,2,0.3683241252302026,0.003865182436611008
