,lower_bound,upper_bound,count,percent,count_2025,count_2030,count_2040,count_2050
0,0.0,1.0,28870,55.793908472479906,3619,4741,12666,7844
1,58.0,59.0,9468,18.29777365491651,1818,1158,3790,2702
2,57.0,58.0,4439,8.578772418058133,746,606,1822,1265
3,59.0,60.0,3627,7.009508348794063,703,368,1475,1081
4,61.0,62.0,1312,2.5355596784168215,173,176,580,383
5,62.0,63.0,1211,2.340367965367965,115,124,543,429
6,60.0,61.0,1155,2.232142857142857,195,161,482,317
7,70.0,inf,526,1.0165429808286952,0,0,328,198
8,56.0,57.0,261,0.5044063079777366,9,30,142,80
9,63.0,64.0,256,0.49474335188620905,3,5,97,151
10,53.0,54.0,227,0.4386982065553494,8,6,114,99
11,54.0,55.0,111,0.21451762523191095,1,1,26,83
12,64.0,65.0,89,0.17200061842918987,0,0,22,67
13,52.0,53.0,74,0.1430117501546073,2,2,56,14
14,68.0,69.0,28,0.05411255411255411,0,0,6,22
15,67.0,68.0,22,0.04251700680272109,0,0,7,15
16,65.0,66.0,19,0.03671923314780458,0,0,7,12
17,55.0,56.0,16,0.030921459492888066,0,2,5,9
18,66.0,67.0,16,0.030921459492888066,0,0,6,10
19,28.0,29.0,9,0.017393320964749534,0,9,0,0
20,69.0,70.0,5,0.00966295609152752,0,0,2,3
21,27.0,28.0,2,0.003865182436611008,0,2,0,0
22,51.0,52.0,1,0.001932591218305504,0,1,0,0
23,48.0,49.0,0,0.0,0,0,0,0
24,49.0,50.0,0,0.0,0,0,0,0
25,47.0,48.0,0,0.0,0,0,0,0
26,46.0,47.0,0,0.0,0,0,0,0
27,50.0,51.0,0,0.0,0,0,0,0
28,44.0,45.0,0,0.0,0,0,0,0
29,43.0,44.0,0,0.0,0,0,0,0
30,45.0,46.0,0,0.0,0,0,0,0
31,8.0,9.0,0,0.0,0,0,0,0
32,41.0,42.0,0,0.0,0,0,0,0
33,7.0,8.0,0,0.0,0,0,0,0
34,6.0,7.0,0,0.0,0,0,0,0
35,5.0,6.0,0,0.0,0,0,0,0
36,4.0,5.0,0,0.0,0,0,0,0
37,3.0,4.0,0,0.0,0,0,0,0
38,2.0,3.0,0,0.0,0,0,0,0
39,42.0,43.0,0,0.0,0,0,0,0
40,39.0,40.0,0,0.0,0,0,0,0
41,40.0,41.0,0,0.0,0,0,0,0
42,9.0,10.0,0,0.0,0,0,0,0
43,10.0,11.0,0,0.0,0,0,0,0
44,11.0,12.0,0,0.0,0,0,0,0
45,12.0,13.0,0,0.0,0,0,0,0
46,13.0,14.0,0,0.0,0,0,0,0
47,14.0,15.0,0,0.0,0,0,0,0
48,15.0,16.0,0,0.0,0,0,0,0
49,16.0,17.0,0,0.0,0,0,0,0
50,17.0,18.0,0,0.0,0,0,0,0
51,18.0,19.0,0,0.0,0,0,0,0
52,19.0,20.0,0,0.0,0,0,0,0
53,20.0,21.0,0,0.0,0,0,0,0
54,21.0,22.0,0,0.0,0,0,0,0
55,22.0,23.0,0,0.0,0,0,0,0
56,23.0,24.0,0,0.0,0,0,0,0
57,24.0,25.0,0,0.0,0,0,0,0
58,25.0,26.0,0,0.0,0,0,0,0
59,26.0,27.0,0,0.0,0,0,0,0
60,29.0,30.0,0,0.0,0,0,0,0
61,30.0,31.0,0,0.0,0,0,0,0
62,31.0,32.0,0,0.0,0,0,0,0
63,32.0,33.0,0,0.0,0,0,0,0
64,33.0,34.0,0,0.0,0,0,0,0
65,34.0,35.0,0,0.0,0,0,0,0
66,1.0,2.0,0,0.0,0,0,0,0
67,36.0,37.0,0,0.0,0,0,0,0
68,37.0,38.0,0,0.0,0,0,0,0
69,38.0,39.0,0,0.0,0,0,0,0
70,35.0,36.0,0,0.0,0,0,0,0
