lower_bound,upper_bound,count,percent_of_interval
28.999,29.1,0,0.0
29.1,29.2,87,32.342007434944236
29.2,29.3,0,0.0
29.3,29.4,0,0.0
29.4,29.5,176,65.4275092936803
29.5,29.6,0,0.0
29.6,29.7,6,2.2304832713754648
29.7,29.8,0,0.0
29.8,29.9,0,0.0
29.9,30.0,0,0.0
