Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
28982587773.22732,,4.148999929428101,19.53068208694458,4.207408905029297,23.738090991973877,173488,120096,327879,0,0,0,2
