Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
37166150801.250626,,2467.550863981247,282.41597843170166,2468.827529668808,2751.2435081005096,3790728,3478608,9231887,0,0,0,2
