scenario,year,week,hour,node,dual_value
mean,2025,9,0,ES1 0,0.015050549714508516
mean,2025,9,1,ES1 0,106.11285826814876
mean,2025,9,2,ES1 0,54.977006577609366
mean,2025,9,3,ES1 0,54.798032800009366
mean,2025,9,4,ES1 0,54.68482127266354
mean,2025,9,5,ES1 0,54.687100994428064
mean,2025,9,6,ES1 0,55.193594974287734
mean,2025,9,7,ES1 0,58.75850522132199
mean,2025,9,8,ES1 0,58.76095476838252
mean,2025,9,9,ES1 0,55.16623489153068
mean,2025,9,10,ES1 0,54.6985010288986
mean,2025,9,11,ES1 0,54.70078132095004
mean,2025,9,12,ES1 0,54.88946332784027
mean,2025,9,13,ES1 0,54.82088149974596
mean,2025,9,14,ES1 0,54.85517241379311
mean,2025,9,15,ES1 0,54.825452382811044
mean,2025,9,16,ES1 0,54.7121842072118
mean,2025,9,17,ES1 0,58.45965377725401
mean,2025,9,18,ES1 0,59.46576272176031
mean,2025,9,19,ES1 0,59.450468928955715
mean,2025,9,20,ES1 0,59.20656827419085
mean,2025,9,21,ES1 0,55.71311569526749
mean,2025,9,22,ES1 0,55.97110052041143
mean,2025,9,23,ES1 0,56.9635948299566
mean,2025,9,24,ES1 0,54.85517241379311
mean,2025,9,25,ES1 0,54.85517241379311
mean,2025,9,26,ES1 0,54.947456331669635
mean,2025,9,27,ES1 0,54.85517241379311
mean,2025,9,28,ES1 0,54.85517241379311
mean,2025,9,29,ES1 0,54.85745923722122
mean,2025,9,30,ES1 0,55.88967162482289
mean,2025,9,31,ES1 0,59.49799819330962
mean,2025,9,32,ES1 0,57.69383490906626
mean,2025,9,33,ES1 0,57.69383490906626
mean,2025,9,34,ES1 0,54.88593371975197
mean,2025,9,35,ES1 0,55.0252403440564
mean,2025,9,36,ES1 0,55.13136185783747
mean,2025,9,37,ES1 0,55.04003330078195
mean,2025,9,38,ES1 0,55.22269041489295
mean,2025,9,39,ES1 0,55.13136185783747
mean,2025,9,40,ES1 0,54.977006577609366
mean,2025,9,41,ES1 0,59.52280660022101
mean,2025,9,42,ES1 0,59.525288009770016
mean,2025,9,43,ES1 0,59.52776952276498
mean,2025,9,44,ES1 0,59.5302511392102
mean,2025,9,45,ES1 0,56.73286723697676
mean,2025,9,46,ES1 0,59.53521468246869
mean,2025,9,47,ES1 0,54.977006577609366
mean,2025,9,48,ES1 0,55.8634092954786
mean,2025,9,49,ES1 0,54.51865989013073
mean,2025,9,50,ES1 0,54.85517241379311
mean,2025,9,51,ES1 0,54.85517241379311
mean,2025,9,52,ES1 0,54.51865989013073
mean,2025,9,53,ES1 0,54.465276467562774
mean,2025,9,54,ES1 0,56.0127083761004
mean,2025,9,55,ES1 0,57.85581804727607
mean,2025,9,56,ES1 0,57.85581804727607
mean,2025,9,57,ES1 0,55.95932495353243
mean,2025,9,58,ES1 0,54.51865989013073
mean,2025,9,59,ES1 0,54.51865989013073
mean,2025,9,60,ES1 0,55.13136185783747
mean,2025,9,61,ES1 0,54.51865989013073
mean,2025,9,62,ES1 0,54.85517241379311
mean,2025,9,63,ES1 0,54.52485047888515
mean,2025,9,64,ES1 0,54.51865989013073
mean,2025,9,65,ES1 0,54.51865989013073
mean,2025,9,66,ES1 0,57.69383490906626
mean,2025,9,67,ES1 0,56.9635948299566
mean,2025,9,68,ES1 0,57.7651406517277
mean,2025,9,69,ES1 0,55.53594768045561
mean,2025,9,70,ES1 0,54.51865989013073
mean,2025,9,71,ES1 0,55.03271455875592
mean,2025,9,72,ES1 0,54.51865989013073
mean,2025,9,73,ES1 0,54.51865989013073
mean,2025,9,74,ES1 0,54.51865989013073
mean,2025,9,75,ES1 0,54.51865989013073
mean,2025,9,76,ES1 0,54.51752351643493
mean,2025,9,77,ES1 0,54.51979626382653
mean,2025,9,78,ES1 0,54.51865989013073
mean,2025,9,79,ES1 0,55.86470998478027
mean,2025,9,80,ES1 0,55.63886040891454
mean,2025,9,81,ES1 0,56.9635948299566
mean,2025,9,82,ES1 0,54.53689184693134
mean,2025,9,83,ES1 0,54.85517241379311
mean,2025,9,84,ES1 0,55.1916849374555
mean,2025,9,85,ES1 0,54.51865989013073
mean,2025,9,86,ES1 0,54.647497512716754
mean,2025,9,87,ES1 0,54.3898222675447
mean,2025,9,88,ES1 0,54.51865989013073
mean,2025,9,89,ES1 0,54.39435720953602
mean,2025,9,90,ES1 0,56.45446203434634
mean,2025,9,91,ES1 0,56.9635948299566
mean,2025,9,92,ES1 0,56.9635948299566
mean,2025,9,93,ES1 0,54.88593371975197
mean,2025,9,94,ES1 0,55.81001411437842
mean,2025,9,95,ES1 0,54.57335576053258
mean,2025,9,96,ES1 0,54.51865989013073
mean,2025,9,97,ES1 0,54.51865989013073
mean,2025,9,98,ES1 0,54.53689184693134
mean,2025,9,99,ES1 0,54.53689184693134
mean,2025,9,100,ES1 0,54.500427933330116
mean,2025,9,101,ES1 0,54.28675442938902
mean,2025,9,102,ES1 0,56.09149486308483
mean,2025,9,103,ES1 0,57.83569479682835
mean,2025,9,104,ES1 0,57.03379945009092
mean,2025,9,105,ES1 0,57.19401658920271
mean,2025,9,106,ES1 0,55.1916849374555
mean,2025,9,107,ES1 0,54.51865989013073
mean,2025,9,108,ES1 0,54.85517241379311
mean,2025,9,109,ES1 0,54.85517241379311
mean,2025,9,110,ES1 0,54.51865989013073
mean,2025,9,111,ES1 0,55.1916849374555
mean,2025,9,112,ES1 0,54.85517241379311
mean,2025,9,113,ES1 0,58.78756918442842
mean,2025,9,114,ES1 0,58.79001994311856
mean,2025,9,115,ES1 0,58.79247080397688
mean,2025,9,116,ES1 0,58.79492176700762
mean,2025,9,117,ES1 0,57.43757473484226
mean,2025,9,118,ES1 0,58.7998239996034
mean,2025,9,119,ES1 0,56.07532547008112
mean,2025,9,120,ES1 0,57.43757473484226
mean,2025,9,121,ES1 0,54.85517241379311
mean,2025,9,122,ES1 0,54.977006577609366
mean,2025,9,123,ES1 0,55.061681236390655
mean,2025,9,124,ES1 0,55.71311569526749
mean,2025,9,125,ES1 0,54.977006577609366
mean,2025,9,126,ES1 0,54.977006577609366
mean,2025,9,127,ES1 0,56.9635948299566
mean,2025,9,128,ES1 0,55.19874567823653
mean,2025,9,129,ES1 0,54.85517241379311
mean,2025,9,130,ES1 0,55.71311569526749
mean,2025,9,131,ES1 0,54.51865989013073
mean,2025,9,132,ES1 0,54.69001144633914
mean,2025,9,133,ES1 0,54.52485047888515
mean,2025,9,134,ES1 0,54.85517241379311
mean,2025,9,135,ES1 0,54.51638719011074
mean,2025,9,136,ES1 0,54.51865989013073
mean,2025,9,137,ES1 0,55.53047016113787
mean,2025,9,138,ES1 0,58.96498683796453
mean,2025,9,139,ES1 0,57.69383490906626
mean,2025,9,140,ES1 0,57.69383490906626
mean,2025,9,141,ES1 0,57.69383490906626
mean,2025,9,142,ES1 0,56.62042542220427
mean,2025,9,143,ES1 0,55.020333381247085
mean,2025,9,144,ES1 0,54.69001144633914
mean,2025,9,145,ES1 0,54.85517241379311
mean,2025,9,146,ES1 0,54.85517241379311
mean,2025,9,147,ES1 0,54.85517241379311
mean,2025,9,148,ES1 0,54.85517241379311
mean,2025,9,149,ES1 0,54.85517241379311
mean,2025,9,150,ES1 0,54.85517241379311
mean,2025,9,151,ES1 0,54.85517241379311
mean,2025,9,152,ES1 0,54.85517241379311
mean,2025,9,153,ES1 0,54.69001144633914
mean,2025,9,154,ES1 0,56.26338677076973
mean,2025,9,155,ES1 0,54.28514407159524
mean,2025,9,156,ES1 0,54.51865989013073
mean,2025,9,157,ES1 0,54.51865989013073
mean,2025,9,158,ES1 0,54.51865989013073
mean,2025,9,159,ES1 0,54.51865989013073
mean,2025,9,160,ES1 0,54.51865989013073
mean,2025,9,161,ES1 0,54.71340031461378
mean,2025,9,162,ES1 0,56.40941310825259
mean,2025,9,163,ES1 0,55.27349125829985
mean,2025,9,164,ES1 0,55.29762158806297
mean,2025,9,165,ES1 0,55.71311569526749
mean,2025,9,166,ES1 0,56.9635948299566
mean,2025,9,167,ES1 0,50.87926914516809
mean,2025,13,0,ES1 0,0.015
mean,2025,13,1,ES1 0,53.984264927138824
mean,2025,13,2,ES1 0,50.2601977143529
mean,2025,13,3,ES1 0,50.26229298071661
mean,2025,13,4,ES1 0,50.2643883344286
mean,2025,13,5,ES1 0,53.452142695747355
mean,2025,13,6,ES1 0,54.51638715853029
mean,2025,13,7,ES1 0,54.518659858548986
mean,2025,13,8,ES1 0,54.52093265331287
mean,2025,13,9,ES1 0,54.52320554282587
mean,2025,13,10,ES1 0,54.51411423743557
mean,2025,13,11,ES1 0,0.015214738498344956
mean,2025,13,12,ES1 0,0.015091742025521762
mean,2025,13,13,ES1 0,0.015091742025521762
mean,2025,13,14,ES1 0,0.015086080852740075
mean,2025,13,15,ES1 0,0.015086709767054153
mean,2025,13,16,ES1 0,0.015091742025521762
mean,2025,13,17,ES1 0,0.015091742025521762
mean,2025,13,18,ES1 0,0.015214738498344956
mean,2025,13,19,ES1 0,0.015234602292834644
mean,2025,13,20,ES1 0,0.015234602292834644
mean,2025,13,21,ES1 0,0.015214738498344956
mean,2025,13,22,ES1 0,0.015091742025521762
mean,2025,13,23,ES1 0,0.015091742025521762
mean,2025,13,24,ES1 0,0.015092371175840977
mean,2025,13,25,ES1 0,0.015093000352388456
mean,2025,13,26,ES1 0,0.015093629555165283
mean,2025,13,27,ES1 0,0.015094258784172561
mean,2025,13,28,ES1 0,0.015172140689305428
mean,2025,13,29,ES1 0,53.15721401917064
mean,2025,13,30,ES1 0,55.029354918938935
mean,2025,13,31,ES1 0,55.13366019515682
