year,scenario,utilization_rate,congestion_rate
2025,NT,0.6764580029019932,0.5211466165413534
2030,NT,0.6891807651054227,0.5213815789473685
2040,DE,0.6999248686148458,0.53078007518797
2040,GA,0.6932921206386717,0.5274122807017544
2040,NT,0.6987182824662684,0.5294486215538847
2050,DE,0.7023659422024053,0.5354793233082707
2050,GA,0.6968925193343977,0.5314849624060151
