year,scenario,utilization_rate,congestion_rate
2025,NT,0.6315229971115027,0.5133145363408522
2030,NT,0.634886501062899,0.5120614035087719
2040,DE,0.6499841805933005,0.518796992481203
2040,GA,0.6420484191211312,0.5151159147869674
2040,NT,0.6485529287808584,0.518562030075188
2050,DE,0.6549952972910792,0.5213815789473685
2050,GA,0.6472255149605436,0.518796992481203
